CNT,TARGET,CURRENT,COUNTS
0,5,-3,0
1,5,6,6
2,5,6,19
3,5,6,30
4,5,6,41
5,5,5,51
6,5,5,61
7,5,5,72
8,5,5,82
9,5,5,92
10,10,5,102
11,10,8,115
12,10,9,131
13,10,10,149
14,10,10,168
15,10,10,187
16,10,10,206
17,10,10,224
18,10,10,243
19,10,9,262
20,15,9,280
21,15,13,301
22,15,15,327
23,15,16,355
24,15,15,384
25,15,15,413
26,15,15,441
27,15,15,469
28,15,15,497
29,15,15,524
30,20,15,552
31,20,18,583
32,20,19,617
33,20,18,653
34,20,19,689
35,20,21,727
36,20,21,765
37,20,20,803
38,20,19,840
39,20,20,877
40,20,20,913
41,25,23,953
42,25,24,997
43,25,24,1041
44,25,26,1087
45,25,25,1135
46,25,26,1181
47,25,24,1227
48,25,25,1273
49,25,26,1319
50,25,23,1364
51,30,28,1412
52,30,29,1467
53,30,30,1523
54,30,30,1579
55,30,30,1634
56,30,31,1689
57,30,32,1743
58,30,31,1797
59,30,33,1853
60,30,32,1909
61,35,34,1967
62,35,35,2029
63,35,34,2093
64,35,36,2156
65,35,34,2222
66,35,34,2287
67,35,35,2351
68,35,36,2415
69,35,33,2478
70,40,34,2543
71,40,39,2611
72,40,40,2682
73,40,40,2755
74,40,40,2827
75,40,40,2901
76,40,41,2975
77,40,39,3049
78,40,40,3122
79,40,38,3194
80,45,41,3267
81,45,42,3344
82,45,44,3424
83,45,45,3506
84,45,44,3587
85,45,45,3669
86,45,46,3753
87,45,46,3835
88,45,44,3916
89,45,45,3999
90,50,46,4082
91,50,48,4166
92,50,45,4251
93,50,46,4336
94,50,48,4422
95,50,46,4508
96,50,46,4594
97,50,47,4678
98,50,47,4764
99,50,47,4850
100,55,47,4936
101,55,47,5021
102,55,47,5107
103,55,49,5193
104,55,47,5280
105,55,45,5365
106,55,46,5451
107,55,47,5539
108,55,47,5625
109,55,47,5711
110,60,49,5797
111,60,47,5884
112,60,48,5971
113,60,48,6058
114,60,47,6143
115,60,49,6230
116,60,47,6317
117,60,48,6404
118,60,47,6490
119,60,47,6577
120,65,48,6664
121,65,46,6751
122,65,47,6836
123,65,48,6923
124,65,49,7010
125,65,47,7097
126,65,48,7183
127,65,48,7270
128,65,49,7357
129,65,48,7445
130,65,47,7530
131,70,48,7617
132,70,48,7705
133,70,47,7792
134,70,46,7878
135,70,46,7964
136,70,49,8052
137,70,47,8139
138,70,47,8225
139,70,48,8312
140,75,47,8399
141,75,48,8487
142,75,47,8573
143,75,48,8659
144,75,47,8746
145,75,49,8834
146,75,48,8921
147,75,46,9007
148,75,46,9094
149,75,47,9181
150,80,47,9268
151,80,45,9354
152,80,47,9441
153,80,49,9529
154,80,47,9616
155,80,46,9702
156,80,48,9788
157,80,49,9876
158,80,47,9963
159,80,48,10049
160,85,47,10135
161,85,46,10223
162,85,47,10311
163,85,47,10397
164,85,48,10483
165,85,48,10570
166,85,46,10658
167,85,49,10744
168,85,47,10830
169,85,47,10917
170,90,47,11005
171,90,46,11092
172,90,49,11177
173,90,47,11265
174,90,48,11352
175,90,47,11439
176,90,47,11525
177,90,46,11612
178,90,49,11699
179,90,47,11786
180,95,47,11872
181,95,47,11959
182,95,48,12046
183,95,48,12133
184,95,46,12219
185,95,48,12305
186,95,48,12393
187,95,48,12480
188,95,48,12566
189,95,48,12653
190,95,48,12740
191,100,48,12827
192,100,47,12914
193,100,48,13000
194,100,48,13087
195,100,48,13175
196,100,46,13261
197,100,48,13347
198,100,48,13435
199,100,46,13522
200,95,48,13609
201,95,48,13694
202,95,48,13781
203,95,49,13869
204,95,46,13956
205,95,47,14041
206,95,48,14128
207,95,48,14216
208,95,46,14303
209,95,48,14389
210,90,48,14475
211,90,49,14563
212,90,47,14650
213,90,48,14736
214,90,47,14822
215,90,48,14910
216,90,47,14997
217,90,48,15083
218,90,48,15169
219,90,48,15257
220,85,47,15344
221,85,46,15431
222,85,47,15517
223,85,48,15604
224,85,48,15692
225,85,47,15778
226,85,46,15864
227,85,48,15952
228,85,48,16039
229,85,48,16126
230,80,45,16212
231,80,48,16299
232,80,47,16387
233,80,47,16474
234,80,45,16560
235,80,48,16647
236,80,48,16735
237,80,46,16822
238,80,47,16908
239,80,47,16995
240,80,46,17082
241,75,47,17169
242,75,45,17255
243,75,48,17342
244,75,47,17430
245,75,48,17517
246,75,48,17603
247,75,49,17689
248,75,48,17777
249,75,47,17864
250,75,48,17951
251,70,49,18037
252,70,45,18124
253,70,47,18211
254,70,47,18298
255,70,48,18384
256,70,49,18471
257,70,49,18559
258,70,45,18646
259,70,48,18731
260,65,48,18819
261,65,45,18906
262,65,46,18993
263,65,48,19079
264,65,48,19165
265,65,49,19253
266,65,48,19340
267,65,47,19425
268,65,48,19512
269,65,47,19599
270,60,46,19687
271,60,47,19773
272,60,48,19859
273,60,47,19946
274,60,47,20033
275,60,47,20119
276,60,48,20205
277,60,46,20292
278,60,48,20379
279,60,47,20465
280,60,46,20551
281,55,46,20638
282,55,46,20725
283,55,47,20811
284,55,48,20896
285,55,48,20983
286,55,46,21070
287,55,46,21156
288,55,46,21241
289,55,49,21327
290,55,46,21414
291,50,47,21500
292,50,47,21584
293,50,46,21669
294,50,48,21756
295,50,48,21842
296,50,46,21926
297,50,48,22011
298,50,48,22098
299,50,47,22184
300,50,47,22269
301,45,44,22352
302,45,44,22435
303,45,45,22517
304,45,46,22599
305,45,45,22681
306,45,46,22764
307,45,44,22847
308,45,44,22929
309,45,44,23010
310,45,46,23093
311,40,43,23173
312,40,40,23249
313,40,42,23321
314,40,40,23393
315,40,40,23466
316,40,40,23540
317,40,41,23614
318,40,38,23686
319,40,40,23758
320,35,40,23832
321,35,36,23903
322,35,35,23969
323,35,36,24033
324,35,35,24096
325,35,36,24161
326,35,37,24226
327,35,35,24291
328,35,36,24355
329,35,34,24418
330,30,35,24482
331,30,34,24544
332,30,31,24602
333,30,32,24657
334,30,30,24712
335,30,28,24766
336,30,29,24821
337,30,31,24876
338,30,32,24932
339,30,29,24988
340,25,30,25043
341,25,27,25095
342,25,25,25142
343,25,25,25189
344,25,26,25235
345,25,25,25282
346,25,25,25329
347,25,25,25375
348,25,24,25421
349,25,25,25466
350,20,24,25511
351,20,22,25554
352,20,22,25594
353,20,22,25633
354,20,20,25671
355,20,20,25707
356,20,19,25745
357,20,21,25781
358,20,20,25818
359,20,19,25853
360,20,20,25890
361,15,19,25925
362,15,15,25956
363,15,15,25985
364,15,15,26013
365,15,15,26041
366,15,15,26069
367,15,15,26097
368,15,15,26125
369,15,15,26153
370,15,14,26181
371,10,11,26205
372,10,10,26225
373,10,11,26245
374,10,11,26265
375,10,11,26285
376,10,10,26304
377,10,10,26323
378,10,10,26343
379,10,10,26363
380,10,10,26382
381,5,7,26398
382,5,5,26410
383,5,5,26421
384,5,5,26431
385,5,5,26442
386,5,5,26452
387,5,5,26462
388,5,5,26471
389,5,5,26481
390,5,5,26490
391,0,3,26494
392,0,0,26492
393,0,3,26493
394,0,0,26492
395,0,0,26493
396,0,0,26493
397,0,0,26492
398,0,0,26493
399,0,-3,26491
400,0,3,26494
401,-5,-6,26487
402,-5,-6,26475
403,-5,-5,26464
404,-5,-5,26453
405,-5,-5,26443
406,-5,-5,26432
407,-5,-5,26421
408,-5,-5,26411
409,-5,-5,26401
410,-10,-5,26391
411,-10,-8,26378
412,-10,-10,26361
413,-10,-10,26342
414,-10,-10,26323
415,-10,-10,26304
416,-10,-10,26285
417,-10,-10,26266
418,-10,-10,26247
419,-10,-10,26229
420,-10,-9,26211
421,-15,-12,26189
422,-15,-14,26163
423,-15,-16,26135
424,-15,-15,26106
425,-15,-15,26078
426,-15,-16,26050
427,-15,-14,26022
428,-15,-15,25994
429,-15,-15,25965
430,-20,-14,25937
431,-20,-17,25907
432,-20,-20,25872
433,-20,-19,25836
434,-20,-20,25800
435,-20,-21,25762
436,-20,-20,25725
437,-20,-20,25687
438,-20,-20,25651
439,-20,-20,25613
440,-25,-20,25576
441,-25,-22,25536
442,-25,-25,25493
443,-25,-25,25448
444,-25,-25,25402
445,-25,-27,25355
446,-25,-25,25309
447,-25,-26,25263
448,-25,-24,25217
449,-25,-25,25171
450,-30,-25,25125
451,-30,-29,25077
452,-30,-31,25023
453,-30,-28,24968
454,-30,-31,24913
455,-30,-29,24857
456,-30,-29,24802
457,-30,-31,24747
458,-30,-30,24693
459,-30,-30,24637
460,-30,-32,24582
461,-35,-32,24524
462,-35,-34,24461
463,-35,-35,24398
464,-35,-35,24334
465,-35,-36,24269
466,-35,-35,24205
467,-35,-36,24140
468,-35,-37,24075
469,-35,-36,24011
470,-35,-32,23947
471,-40,-37,23880
472,-40,-39,23809
473,-40,-41,23736
474,-40,-39,23664
475,-40,-42,23591
476,-40,-39,23518
477,-40,-41,23444
478,-40,-40,23371
479,-40,-41,23298
480,-45,-40,23225
481,-45,-43,23149
482,-45,-46,23069
483,-45,-46,22986
484,-45,-44,22905
485,-45,-47,22822
486,-45,-44,22740
487,-45,-46,22657
488,-45,-44,22575
489,-45,-44,22493
490,-45,-46,22411
491,-50,-47,22327
492,-50,-48,22240
493,-50,-46,22155
494,-50,-48,22069
495,-50,-48,21983
496,-50,-46,21896
497,-50,-48,21811
498,-50,-46,21724
499,-50,-47,21638
500,-55,-46,21551
501,-55,-49,21465
502,-55,-47,21379
503,-55,-46,21292
504,-55,-48,21205
505,-55,-47,21118
506,-55,-48,21032
507,-55,-48,20945
508,-55,-48,20858
509,-55,-47,20771
510,-55,-48,20685
511,-60,-47,20598
512,-60,-49,20511
513,-60,-48,20425
514,-60,-47,20338
515,-60,-48,20251
516,-60,-48,20164
517,-60,-48,20077
518,-60,-48,19991
519,-60,-48,19904
520,-60,-47,19817
521,-65,-47,19729
522,-65,-47,19643
523,-65,-47,19556
524,-65,-48,19469
525,-65,-47,19381
526,-65,-46,19295
527,-65,-47,19208
528,-65,-48,19121
529,-65,-49,19034
530,-70,-47,18948
531,-70,-46,18861
532,-70,-47,18774
533,-70,-47,18686
534,-70,-47,18600
535,-70,-48,18513
536,-70,-48,18426
537,-70,-47,18339
538,-70,-47,18253
539,-70,-46,18166
540,-75,-48,18079
541,-75,-49,17992
542,-75,-46,17905
543,-75,-48,17819
544,-75,-46,17732
545,-75,-48,17645
546,-75,-45,17558
547,-75,-47,17472
548,-75,-47,17385
549,-75,-48,17298
550,-80,-49,17210
551,-80,-49,17124
552,-80,-46,17037
553,-80,-48,16950
554,-80,-48,16863
555,-80,-47,16777
556,-80,-47,16690
557,-80,-49,16603
558,-80,-48,16516
559,-80,-47,16430
560,-85,-47,16343
561,-85,-48,16257
562,-85,-48,16170
563,-85,-47,16083
564,-85,-49,15997
565,-85,-45,15910
566,-85,-46,15823
567,-85,-47,15737
568,-85,-46,15651
569,-85,-48,15564
570,-85,-48,15477
571,-90,-47,15390
572,-90,-48,15304
573,-90,-48,15217
574,-90,-46,15130
575,-90,-46,15043
576,-90,-47,14957
577,-90,-48,14869
578,-90,-46,14782
579,-90,-48,14695
580,-95,-48,14608
581,-95,-48,14521
582,-95,-46,14434
