CNT,TARGET,CURRENT,COUNTS
0,5,0,0
1,5,4,8
2,5,5,17
3,5,5,26
4,5,4,36
5,5,5,45
6,5,5,54
7,5,5,64
8,5,5,75
9,5,5,85
10,10,5,95
11,10,8,108
12,10,9,125
13,10,10,143
14,10,10,162
15,10,9,180
16,10,10,199
17,10,10,217
18,10,10,236
19,10,10,256
20,15,10,275
21,15,13,298
22,15,14,324
23,15,15,351
24,15,15,379
25,15,15,406
26,15,16,434
27,15,15,462
28,15,15,490
29,15,15,518
30,20,14,545
31,20,17,576
32,20,20,612
33,20,20,649
34,20,20,687
35,20,21,724
36,20,19,761
37,20,20,798
38,20,21,835
39,20,20,872
40,25,20,909
41,25,24,948
42,25,24,993
43,25,26,1039
44,25,27,1086
45,25,25,1132
46,25,26,1178
47,25,25,1224
48,25,24,1269
49,25,25,1314
50,25,24,1361
51,30,27,1410
52,30,28,1464
53,30,32,1518
54,30,31,1573
55,30,28,1628
56,30,29,1681
57,30,28,1737
58,30,30,1793
59,30,29,1848
60,35,28,1903
61,35,32,1961
62,35,34,2022
63,35,35,2085
64,35,35,2151
65,35,35,2216
66,35,35,2280
67,35,35,2344
68,35,33,2407
69,35,35,2472
70,35,35,2537
71,40,38,2604
72,40,39,2675
73,40,39,2747
74,40,40,2820
75,40,39,2894
76,40,40,2967
77,40,40,3040
78,40,39,3112
79,40,39,3185
80,45,42,3259
81,45,42,3334
82,45,44,3414
83,45,44,3495
84,45,46,3578
85,45,44,3660
86,45,44,3743
87,45,45,3824
88,45,48,3906
89,45,45,3990
90,50,46,4072
91,50,47,4156
92,50,46,4240
93,50,47,4325
94,50,46,4411
95,50,46,4497
96,50,46,4581
97,50,47,4667
98,50,47,4752
99,50,46,4838
100,50,45,4923
101,55,47,5008
102,55,47,5094
103,55,46,5181
104,55,46,5266
105,55,48,5352
106,55,48,5438
107,55,46,5525
108,55,47,5611
109,55,47,5696
110,60,46,5782
111,60,47,5869
112,60,47,5956
113,60,46,6041
114,60,48,6128
115,60,49,6215
116,60,47,6301
117,60,44,6386
118,60,46,6473
119,60,48,6560
120,60,46,6646
121,65,47,6732
122,65,48,6818
123,65,46,6905
124,65,48,6992
125,65,45,7078
126,65,49,7163
127,65,49,7250
128,65,46,7338
129,65,46,7423
130,65,47,7509
131,70,48,7596
132,70,47,7683
133,70,46,7769
134,70,48,7854
135,70,45,7941
136,70,48,8028
137,70,47,8115
138,70,47,8200
139,70,48,8287
140,70,46,8374
141,75,47,8462
142,75,46,8547
143,75,48,8634
144,75,46,8721
145,75,47,8808
146,75,47,8894
147,75,48,8980
148,75,47,9068
149,75,44,9155
150,75,43,9241
151,80,49,9327
152,80,48,9414
153,80,49,9501
154,80,46,9587
155,80,47,9673
156,80,47,9760
157,80,49,9848
158,80,46,9934
159,80,48,10020
160,80,49,10106
161,85,47,10194
162,85,47,10280
163,85,47,10366
164,85,50,10453
165,85,49,10540
166,85,46,10627
167,85,47,10713
168,85,49,10799
169,85,50,10886
170,90,49,10974
171,90,47,11059
172,90,48,11146
173,90,47,11233
174,90,49,11320
175,90,46,11406
176,90,48,11492
177,90,48,11579
178,90,44,11667
179,90,44,11752
180,90,47,11838
181,95,47,11925
182,95,47,12012
183,95,46,12098
184,95,48,12184
185,95,47,12271
186,95,48,12358
187,95,45,12445
188,95,49,12530
189,95,47,12617
190,100,48,12704
191,100,48,12791
192,100,47,12876
193,100,46,12963
194,100,48,13050
195,100,48,13137
196,100,47,13222
197,100,48,13309
198,100,48,13396
199,100,48,13483
200,100,47,13568
201,95,47,13654
202,95,47,13742
203,95,47,13828
204,95,47,13914
205,95,47,14000
206,95,47,14087
207,95,48,14174
208,95,47,14260
209,95,48,14346
210,95,49,14433
211,90,48,14520
212,90,47,14606
213,90,46,14692
214,90,47,14778
215,90,46,14866
216,90,47,14952
217,90,46,15038
218,90,48,15124
219,90,47,15211
220,90,48,15298
221,85,46,15383
222,85,48,15470
223,85,48,15557
224,85,47,15644
225,85,47,15729
226,85,48,15815
227,85,48,15902
228,85,49,15990
229,85,48,16075
230,80,46,16161
231,80,48,16249
232,80,49,16336
233,80,47,16422
234,80,48,16508
235,80,50,16595
236,80,49,16683
237,80,44,16769
238,80,47,16855
239,80,48,16942
240,80,49,17029
241,75,46,17116
242,75,48,17202
243,75,47,17288
244,75,48,17376
245,75,47,17463
246,75,47,17548
247,75,48,17635
248,75,47,17722
249,75,49,17809
250,70,44,17895
