CNT,TARGET,CURRENT,COUNTS
0,0,-4,0
1,5,6,9
2,5,5,21
3,5,5,31
4,5,5,42
5,5,5,53
6,5,5,63
7,5,5,73
8,5,5,84
9,5,5,95
10,5,5,105
11,10,8,119
12,10,10,136
13,10,10,155
14,10,10,174
15,10,10,193
16,10,10,211
17,10,10,231
18,10,10,249
19,10,10,269
20,10,10,287
21,15,13,309
22,15,14,335
23,15,15,362
24,15,15,390
25,15,15,417
26,15,15,445
27,15,15,473
28,15,15,501
29,15,15,530
30,20,15,558
31,20,18,589
32,20,20,624
33,20,20,661
34,20,20,697
35,20,20,734
36,20,20,771
37,20,20,807
38,20,20,845
39,20,20,882
40,20,20,919
41,25,23,959
42,25,24,1003
43,25,24,1048
44,25,24,1094
45,25,25,1140
46,25,25,1186
47,25,25,1232
48,25,25,1279
49,25,26,1325
50,25,25,1371
51,30,28,1420
52,30,30,1473
53,30,29,1527
54,30,30,1582
55,30,30,1637
56,30,31,1693
57,30,31,1748
58,30,30,1803
59,30,30,1858
60,30,30,1913
61,35,32,1971
62,35,34,2033
63,35,35,2097
64,35,35,2161
65,35,35,2225
66,35,35,2289
67,35,35,2353
68,35,35,2418
69,35,35,2482
70,35,35,2546
71,40,38,2613
72,40,39,2683
73,40,39,2757
74,40,40,2830
75,40,41,2903
76,40,40,2977
77,40,40,3050
78,40,41,3123
79,40,40,3197
80,45,39,3269
81,45,43,3345
82,45,47,3425
83,45,45,3508
84,45,45,3591
85,45,45,3673
86,45,45,3755
87,45,45,3838
88,45,45,3921
89,45,45,4003
90,50,45,4085
91,50,48,4170
92,50,49,4259
93,50,48,4348
94,50,49,4437
95,50,49,4527
96,50,49,4616
97,50,49,4705
98,50,48,4795
99,50,50,4884
100,55,50,4974
101,55,50,5064
102,55,49,5154
103,55,49,5245
104,55,50,5335
105,55,49,5426
106,55,49,5516
107,55,49,5607
108,55,49,5697
109,55,48,5787
110,55,52,5878
111,60,50,5968
112,60,49,6059
113,60,51,6150
114,60,49,6240
115,60,49,6331
116,60,51,6421
117,60,50,6512
118,60,50,6603
119,60,50,6693
120,65,50,6785
121,65,49,6875
122,65,49,6965
123,65,50,7056
124,65,49,7147
125,65,50,7237
126,65,48,7328
127,65,50,7419
128,65,50,7510
129,65,49,7600
130,65,49,7691
131,70,50,7781
132,70,49,7872
133,70,50,7963
134,70,49,8053
135,70,50,8144
136,70,50,8235
137,70,49,8325
138,70,48,8416
139,70,50,8507
140,75,50,8598
141,75,50,8689
142,75,49,8779
143,75,49,8870
144,75,49,8961
145,75,50,9051
146,75,49,9142
147,75,50,9233
148,75,51,9324
149,75,50,9415
150,80,50,9505
151,80,50,9597
152,80,50,9687
153,80,49,9778
154,80,50,9869
155,80,49,9959
156,80,50,10051
157,80,50,10141
158,80,50,10232
159,80,50,10323
160,80,49,10414
161,85,48,10504
162,85,50,10595
163,85,49,10685
164,85,50,10777
165,85,50,10867
166,85,49,10958
167,85,50,11049
168,85,51,11140
169,85,49,11231
170,85,50,11321
171,90,50,11413
172,90,50,11503
173,90,50,11594
174,90,50,11685
175,90,50,11775
176,90,50,11867
177,90,50,11957
178,90,51,12047
179,90,50,12139
180,95,50,12229
181,95,50,12320
182,95,50,12411
183,95,51,12501
184,95,49,12593
185,95,50,12683
186,95,50,12773
187,95,50,12865
188,95,51,12955
189,95,49,13046
190,100,50,13137
191,100,47,13228
192,100,49,13319
193,100,50,13409
194,100,50,13500
195,100,50,13591
196,100,49,13682
197,100,50,13773
198,100,49,13863
199,100,50,13954
200,100,49,14045
201,95,51,14135
202,95,49,14226
203,95,50,14317
204,95,51,14408
205,95,49,14499
206,95,50,14589
207,95,50,14681
208,95,47,14771
209,95,50,14862
210,90,50,14953
211,90,49,15044
212,90,50,15135
213,90,51,15225
214,90,50,15317
215,90,50,15407
216,90,48,15498
217,90,49,15589
218,90,50,15680
219,90,50,15771
220,90,48,15862
221,85,49,15952
222,85,49,16043
223,85,49,16134
224,85,50,16225
225,85,50,16315
226,85,52,16406
227,85,49,16497
228,85,50,16588
229,85,49,16679
230,80,49,16770
231,80,50,16861
232,80,50,16952
233,80,50,17043
234,80,51,17134
235,80,49,17225
236,80,47,17316
237,80,50,17407
238,80,48,17497
239,80,50,17589
240,80,50,17679
241,75,49,17770
242,75,50,17861
243,75,47,17952
244,75,50,18042
245,75,49,18133
246,75,49,18224
247,75,50,18315
248,75,50,18405
249,75,48,18496
250,75,50,18587
251,70,50,18677
252,70,49,18768
253,70,49,18859
254,70,50,18949
255,70,49,19040
256,70,50,19131
257,70,50,19221
258,70,50,19312
259,70,50,19403
260,65,47,19494
261,65,50,19585
262,65,49,19675
263,65,49,19766
264,65,49,19857
265,65,50,19947
266,65,50,20039
267,65,50,20129
268,65,48,20220
269,65,49,20311
270,60,49,20402
271,60,50,20493
272,60,50,20583
273,60,49,20673
274,60,50,20764
275,60,50,20855
276,60,49,20945
277,60,50,21036
278,60,49,21127
279,60,50,21218
280,55,48,21308
281,55,48,21398
282,55,50,21488
283,55,50,21579
284,55,49,21669
285,55,49,21759
286,55,50,21850
287,55,50,21941
288,55,49,22031
289,55,49,22121
290,50,49,22211
291,50,48,22301
292,50,48,22389
293,50,49,22479
294,50,49,22568
295,50,49,22658
296,50,49,22747
297,50,49,22836
298,50,49,22925
299,50,49,23015
300,45,48,23104
301,45,46,23191
302,45,46,23275
303,45,45,23357
304,45,45,23439
305,45,47,23521
306,45,45,23603
307,45,45,23686
308,45,45,23769
309,45,45,23851
310,40,45,23933
311,40,43,24012
312,40,41,24087
313,40,40,24161
314,40,40,24233
315,40,40,24307
316,40,40,24380
317,40,41,24453
318,40,40,24526
319,40,40,24599
320,35,41,24673
321,35,38,24743
322,35,35,24809
323,35,35,24874
324,35,35,24938
325,35,35,25002
326,35,35,25067
327,35,35,25131
328,35,35,25195
329,35,35,25258
330,30,36,25323
331,30,33,25384
332,30,31,25442
333,30,30,25497
334,30,30,25553
335,30,30,25607
336,30,30,25663
337,30,30,25718
338,30,30,25773
339,30,30,25829
340,25,30,25883
341,25,27,25936
342,25,26,25984
343,25,25,26031
344,25,25,26077
345,25,25,26123
346,25,25,26170
347,25,25,26216
348,25,25,26262
349,25,25,26307
350,25,25,26353
351,20,22,26397
352,20,20,26435
353,20,20,26473
354,20,20,26511
355,20,20,26548
356,20,20,26585
357,20,20,26622
358,20,20,26659
359,20,20,26695
360,15,20,26733
361,15,17,26767
362,15,16,26797
363,15,15,26825
364,15,15,26854
365,15,15,26882
366,15,15,26911
367,15,15,26939
368,15,15,26967
369,15,15,26995
370,10,15,27023
371,10,12,27048
372,10,11,27069
373,10,10,27088
