CNT,TARGET,CURRENT,COUNTS
314,40,40,24193
315,40,40,24267
316,40,41,24339
317,40,40,24412
318,40,40,24486
319,40,41,24559
320,35,40,24632
321,35,38,24703
322,35,35,24769
323,35,35,24834
324,35,35,24898
325,35,34,24962
326,35,35,25026
327,35,35,25090
328,35,35,25155
329,35,35,25219
330,30,36,25283
331,30,32,25345
332,30,31,25402
333,30,30,25457
334,30,30,25513
335,30,30,25568
336,30,29,25623
337,30,30,25678
338,30,29,25733
339,30,30,25788
340,25,30,25843
341,25,27,25896
342,25,25,25945
343,25,25,25991
344,25,24,26037
345,25,25,26083
346,25,25,26129
347,25,25,26175
348,25,25,26222
349,25,26,26268
350,20,25,26314
351,20,22,26357
352,20,20,26396
353,20,20,26434
354,20,20,26471
355,20,20,26508
356,20,20,26545
357,20,20,26583
358,20,20,26620
359,20,20,26657
360,15,20,26695
361,15,17,26729
362,15,15,26759
363,15,15,26787
364,15,15,26816
365,15,16,26844
366,15,15,26873
367,15,15,26901
368,15,15,26929
369,15,15,26958
370,15,15,26987
371,10,12,27012
372,10,11,27033
373,10,10,27052
374,10,10,27071
375,10,10,27091
376,10,10,27110
377,10,10,27129
378,10,10,27148
379,10,10,27167
380,10,10,27186
381,5,7,27202
382,5,6,27214
383,5,5,27224
384,5,5,27235
385,5,5,27245
386,5,5,27255
387,5,5,27266
388,5,5,27277
389,5,5,27287
390,0,5,27298
391,0,0,27299
392,0,0,27299
393,0,0,27298
394,0,0,27297
395,0,0,27297
396,0,0,27298
397,0,0,27299
398,0,0,27299
399,0,-2,27297
400,0,3,27299
401,-5,-6,27293
402,-5,-6,27280
403,-5,-6,27269
404,-5,-5,27258
405,-5,-5,27248
406,-5,-5,27238
407,-5,-5,27227
408,-5,-5,27217
409,-5,-5,27207
410,-5,-5,27196
411,-10,-8,27183
412,-10,-9,27166
413,-10,-10,27148
414,-10,-10,27130
415,-10,-10,27111
416,-10,-10,27092
417,-10,-10,27073
418,-10,-10,27055
419,-10,-10,27035
420,-15,-10,27016
421,-15,-13,26994
422,-15,-14,26968
423,-15,-15,26941
424,-15,-15,26913
425,-15,-15,26885
426,-15,-15,26858
427,-15,-15,26830
428,-15,-14,26803
429,-15,-15,26775
430,-20,-15,26747
431,-20,-18,26716
432,-20,-19,26681
433,-20,-19,26645
434,-20,-20,26607
435,-20,-20,26570
436,-20,-20,26533
437,-20,-20,26496
438,-20,-20,26459
439,-20,-20,26423
440,-25,-20,26385
441,-25,-23,26346
442,-25,-25,26301
443,-25,-26,26256
444,-25,-25,26210
445,-25,-25,26164
446,-25,-24,26118
447,-25,-25,26072
448,-25,-25,26027
449,-25,-25,25980
450,-30,-24,25934
451,-30,-27,25885
452,-30,-29,25832
453,-30,-30,25778
454,-30,-30,25723
455,-30,-28,25669
456,-30,-30,25613
457,-30,-31,25557
458,-30,-30,25502
459,-30,-31,25446
460,-30,-30,25391
461,-35,-33,25334
462,-35,-35,25272
463,-35,-35,25208
464,-35,-35,25143
465,-35,-35,25079
466,-35,-35,25015
467,-35,-35,24952
468,-35,-35,24887
469,-35,-34,24823
470,-35,-34,24759
471,-40,-37,24692
472,-40,-38,24621
473,-40,-38,24549
474,-40,-41,24475
475,-40,-40,24402
476,-40,-39,24329
477,-40,-39,24256
478,-40,-39,24183
479,-40,-41,24109
480,-45,-40,24036
481,-45,-45,23960
482,-45,-47,23880
483,-45,-45,23798
484,-45,-45,23715
485,-45,-45,23632
486,-45,-45,23550
487,-45,-46,23469
488,-45,-44,23386
489,-45,-45,23303
490,-45,-45,23221
491,-50,-47,23137
492,-50,-48,23050
493,-50,-48,22962
494,-50,-50,22874
495,-50,-48,22787
496,-50,-48,22699
497,-50,-49,22611
498,-50,-48,22523
499,-50,-47,22435
500,-55,-48,22348
501,-55,-49,22260
502,-55,-48,22171
503,-55,-48,22083
504,-55,-48,21995
505,-55,-49,21907
506,-55,-49,21818
507,-55,-47,21730
508,-55,-49,21642
509,-55,-49,21554
510,-60,-48,21465
511,-60,-48,21377
512,-60,-48,21289
513,-60,-49,21201
514,-60,-49,21112
515,-60,-48,21023
516,-60,-48,20935
517,-60,-49,20847
518,-60,-49,20758
519,-60,-48,20669
520,-60,-48,20581
521,-65,-49,20493
522,-65,-48,20403
523,-65,-48,20315
524,-65,-49,20227
525,-65,-47,20138
526,-65,-48,20049
527,-65,-48,19961
528,-65,-49,19873
529,-65,-49,19784
530,-70,-49,19695
531,-70,-49,19606
532,-70,-49,19518
533,-70,-48,19429
534,-70,-49,19340
535,-70,-49,19251
536,-70,-48,19163
537,-70,-48,19075
538,-70,-49,18985
539,-70,-49,18897
540,-75,-48,18809
541,-75,-49,18720
542,-75,-49,18631
543,-75,-46,18542
544,-75,-48,18454
545,-75,-49,18366
546,-75,-49,18277
547,-75,-49,18188
548,-75,-48,18100
549,-75,-48,18011
550,-80,-51,17923
551,-80,-49,17833
552,-80,-48,17745
553,-80,-49,17657
554,-80,-48,17569
555,-80,-49,17479
556,-80,-48,17391
557,-80,-48,17303
558,-80,-49,17214
559,-80,-48,17125
560,-80,-48,17037
561,-85,-48,16949
562,-85,-49,16861
563,-85,-48,16771
564,-85,-48,16683
565,-85,-49,16595
566,-85,-50,16506
567,-85,-48,16417
568,-85,-49,16329
569,-85,-49,16241
570,-90,-49,16152
571,-90,-49,16063
572,-90,-48,15975
573,-90,-51,15886
574,-90,-49,15797
575,-90,-48,15708
576,-90,-49,15620
577,-90,-49,15532
578,-90,-49,15443
579,-90,-48,15354
580,-90,-48,15266
581,-95,-48,15178
582,-95,-48,15089
583,-95,-48,15000
584,-95,-48,14911
585,-95,-48,14823
586,-95,-48,14735
587,-95,-49,14646
588,-95,-48,14557
589,-95,-48,14469
590,-100,-49,14381
591,-100,-49,14292
592,-100,-49,14203
593,-100,-48,14116
594,-100,-48,14027
595,-100,-47,13938
596,-100,-48,13849
597,-100,-48,13761
598,-100,-49,13673
599,-100,-49,13584
600,-95,-48,13495
601,-95,-48,13407
602,-95,-49,13319
603,-95,-49,13230
604,-95,-48,13141
605,-95,-48,13053
606,-95,-49,12965
607,-95,-49,12876
608,-95,-48,12787
609,-95,-48,12699
610,-95,-48,12611
611,-90,-50,12522
612,-90,-49,12433
613,-90,-48,12345
614,-90,-48,12257
615,-90,-50,12168
616,-90,-48,12079
617,-90,-48,11991
618,-90,-48,11903
619,-90,-47,11815
620,-85,-48,11725
621,-85,-48,11637
622,-85,-48,11549
623,-85,-49,11461
624,-85,-48,11371
625,-85,-48,11283
626,-85,-48,11195
627,-85,-49,11106
628,-85,-49,11017
629,-85,-48,10929
630,-85,-48,10841
631,-80,-49,10752
632,-80,-49,10663
633,-80,-50,10575
634,-80,-47,10487
635,-80,-49,10398
636,-80,-48,10308
637,-80,-48,10220
638,-80,-48,10132
639,-80,-49,10043
640,-80,-49,9954
641,-75,-48,9865
642,-75,-49,9777
643,-75,-49,9689
644,-75,-49,9599
645,-75,-48,9511
646,-75,-48,9423
647,-75,-49,9335
648,-75,-48,9245
649,-75,-48,9157
650,-75,-48,9069
651,-70,-48,8981
652,-70,-49,8892
653,-70,-48,8803
654,-70,-49,8716
655,-70,-48,8627
656,-70,-48,8539
657,-70,-48,8450
658,-70,-48,8363
659,-70,-46,8274
660,-70,-48,8185
661,-65,-48,8097
662,-65,-48,8010
663,-65,-48,7922
664,-65,-48,7833
665,-65,-48,7745
666,-65,-48,7657
667,-65,-48,7569
668,-65,-49,7480
669,-65,-49,7391
670,-60,-48,7303
671,-60,-48,7215
672,-60,-49,7126
673,-60,-48,7037
674,-60,-48,6949
675,-60,-48,6861
676,-60,-49,6772
677,-60,-49,6683
678,-60,-48,6595
679,-60,-48,6507
680,-55,-48,6419
681,-55,-46,6330
682,-55,-48,6242
683,-55,-47,6155
684,-55,-48,6066
685,-55,-48,5977
686,-55,-48,5890
687,-55,-51,5803
688,-55,-48,5714
689,-55,-48,5625
690,-50,-47,5538
691,-50,-47,5451
692,-50,-48,5363
693,-50,-48,5275
694,-50,-48,5188
695,-50,-47,5101
696,-50,-49,5013
697,-50,-48,4925
698,-50,-48,4838
699,-50,-48,4751
700,-45,-48,4663
701,-45,-45,4577
702,-45,-45,4495
703,-45,-45,4414
704,-45,-45,4331
705,-45,-44,4249
706,-45,-45,4166
707,-45,-45,4085
708,-45,-48,4002
709,-45,-45,3919
710,-40,-45,3837
711,-40,-41,3757
712,-40,-40,3682
713,-40,-41,3607
714,-40,-41,3534
715,-40,-39,3461
716,-40,-40,3388
717,-40,-39,3315
718,-40,-40,3242
719,-40,-40,3168
720,-40,-39,3095
721,-35,-37,3025
722,-35,-37,2958
723,-35,-34,2893
724,-35,-36,2829
725,-35,-35,2764
726,-35,-36,2701
727,-35,-36,2637
728,-35,-34,2573
729,-35,-35,2508
730,-35,-35,2443
731,-30,-32,2382
732,-30,-31,2325
733,-30,-31,2270
734,-30,-30,2215
735,-30,-30,2159
736,-30,-31,2104
737,-30,-30,2049
738,-30,-30,1994
739,-30,-30,1939
740,-25,-30,1884
741,-25,-27,1831
742,-25,-26,1783
743,-25,-26,1736
744,-25,-24,1689
745,-25,-24,1644
746,-25,-25,1599
747,-25,-25,1553
748,-25,-25,1507
749,-25,-25,1460
750,-20,-25,1414
751,-20,-22,1370
752,-20,-20,1331
753,-20,-20,1294
754,-20,-20,1257
755,-20,-20,1221
756,-20,-20,1183
757,-20,-20,1146
758,-20,-20,1109
759,-20,-21,1071
760,-15,-20,1034
761,-15,-17,999
762,-15,-15,969
763,-15,-15,941
764,-15,-15,913
765,-15,-15,885
766,-15,-15,857
767,-15,-15,829
768,-15,-15,801
769,-15,-15,773
770,-10,-15,744
771,-10,-12,718
772,-10,-11,697
773,-10,-10,678
774,-10,-10,659
775,-10,-10,639
776,-10,-10,620
777,-10,-10,601
778,-10,-10,583
779,-10,-10,564
780,-5,-10,545
781,-5,-7,530
782,-5,-6,518
783,-5,-5,508
784,-5,-5,497
785,-5,-5,486
786,-5,-5,475
787,-5,-6,465
788,-5,-5,454
789,-5,-5,443
790,0,-5,433
791,0,0,432
792,0,0,431
793,0,0,430
794,0,0,431
795,0,0,431
796,0,0,430
797,0,0,431
798,0,-3,429
799,0,3,432
800,0,-3,429
