CNT,TARGET,CURRENT,COUNTS
0,5,-3,0
1,5,6,7
2,5,6,19
3,5,5,31
4,5,5,41
5,5,5,51
6,5,5,62
7,5,5,72
8,5,5,83
9,5,5,93
10,5,5,103
11,10,8,117
12,10,9,133
13,10,10,152
14,10,10,171
15,10,10,189
16,10,10,208
17,10,10,227
18,10,10,245
19,10,10,265
20,10,10,283
21,15,13,305
22,15,14,331
23,15,15,359
24,15,15,387
25,15,14,414
26,15,15,441
27,15,15,469
28,15,15,497
29,15,15,524
30,15,15,552
31,20,18,583
32,20,19,617
33,20,20,654
34,20,20,691
35,20,20,728
36,20,20,765
37,20,20,801
38,20,20,838
39,20,20,875
40,20,20,912
41,25,23,951
42,25,24,995
43,25,24,1041
44,25,25,1087
45,25,24,1133
46,25,25,1179
47,25,25,1225
48,25,24,1271
49,25,26,1317
50,25,26,1364
51,30,28,1413
52,30,29,1466
53,30,30,1520
54,30,29,1575
55,30,30,1630
56,30,30,1685
57,30,30,1741
58,30,30,1797
59,30,30,1852
60,30,29,1907
61,35,33,1964
62,35,34,2026
63,35,35,2090
64,35,35,2155
65,35,35,2219
66,35,35,2283
67,35,35,2347
68,35,34,2411
69,35,35,2475
70,35,35,2540
71,40,37,2607
72,40,38,2677
73,40,40,2750
74,40,40,2823
75,40,40,2897
76,40,40,2970
77,40,39,3043
78,40,40,3116
79,40,40,3189
80,40,41,3263
81,45,43,3339
82,45,44,3419
83,45,45,3501
84,45,45,3584
85,45,45,3666
86,45,45,3748
87,45,45,3831
88,45,46,3913
89,45,45,3995
90,45,45,4077
91,50,47,4162
92,50,49,4251
93,50,49,4341
94,50,49,4431
95,50,49,4521
96,50,50,4611
97,50,49,4701
98,50,48,4791
99,50,50,4880
100,55,49,4969
101,55,50,5059
102,55,50,5150
103,55,51,5240
104,55,50,5331
105,55,50,5421
106,55,50,5512
107,55,49,5602
108,55,49,5693
109,55,51,5784
110,60,49,5874
111,60,49,5965
112,60,50,6055
113,60,49,6146
114,60,49,6237
115,60,49,6327
116,60,50,6418
117,60,51,6509
118,60,50,6600
119,60,49,6691
120,60,49,6781
121,65,51,6872
122,65,49,6963
123,65,50,7053
124,65,49,7144
125,65,49,7235
126,65,51,7325
127,65,50,7416
128,65,50,7507
129,65,51,7598
130,65,49,7689
131,70,50,7779
132,70,50,7870
133,70,49,7961
134,70,49,8052
135,70,49,8142
136,70,49,8233
137,70,50,8324
138,70,49,8415
139,70,51,8505
140,70,50,8597
141,75,50,8687
142,75,50,8778
143,75,49,8869
144,75,50,8959
145,75,50,9051
146,75,50,9141
147,75,50,9232
148,75,50,9323
149,75,52,9414
150,80,50,9504
151,80,50,9595
152,80,49,9686
153,80,50,9777
154,80,51,9867
155,80,50,9958
156,80,50,10049
157,80,50,10140
158,80,50,10231
159,80,50,10321
160,80,50,10413
161,85,49,10504
162,85,50,10595
163,85,50,10685
164,85,50,10777
165,85,49,10867
166,85,49,10958
167,85,50,11049
168,85,50,11140
169,85,50,11231
170,90,50,11322
171,90,50,11413
172,90,50,11504
173,90,50,11595
174,90,47,11686
175,90,49,11777
176,90,49,11868
177,90,50,11959
178,90,50,12049
179,90,51,12140
180,95,50,12231
181,95,50,12321
182,95,49,12412
183,95,50,12503
184,95,50,12593
185,95,50,12684
186,95,50,12775
187,95,50,12865
188,95,50,12956
189,95,50,13047
190,95,49,13138
191,100,50,13229
192,100,48,13320
193,100,50,13411
194,100,50,13503
195,100,50,13593
196,100,50,13685
197,100,50,13776
198,100,49,13867
199,100,50,13957
200,95,50,14049
201,95,49,14139
202,95,48,14230
203,95,50,14321
204,95,49,14412
205,95,50,14503
206,95,50,14594
207,95,50,14685
208,95,48,14776
209,95,50,14867
210,95,49,14958
211,90,50,15049
212,90,50,15141
213,90,50,15231
214,90,49,15322
215,90,50,15413
216,90,50,15504
217,90,50,15595
218,90,50,15686
219,90,49,15777
220,85,50,15867
221,85,49,15958
222,85,50,16049
223,85,49,16139
224,85,50,16231
225,85,50,16321
226,85,49,16412
227,85,50,16503
228,85,48,16594
229,85,50,16685
230,80,50,16775
231,80,50,16867
232,80,51,16958
233,80,49,17049
234,80,49,17139
235,80,49,17230
236,80,50,17321
237,80,48,17412
238,80,50,17503
239,80,50,17593
240,80,50,17685
241,75,50,17776
242,75,49,17867
243,75,48,17957
244,75,50,18049
245,75,50,18139
246,75,50,18230
247,75,50,18321
248,75,50,18413
249,75,49,18503
250,75,48,18593
251,70,49,18684
252,70,49,18775
253,70,49,18866
254,70,52,18956
255,70,50,19047
256,70,50,19138
257,70,50,19229
258,70,49,19319
259,70,50,19411
260,70,49,19502
261,65,50,19593
262,65,49,19683
263,65,49,19774
264,65,50,19865
265,65,49,19955
266,65,52,20046
267,65,50,20137
268,65,50,20229
269,65,49,20319
270,65,50,20410
271,60,48,20501
272,60,50,20593
273,60,50,20683
274,60,49,20774
275,60,50,20865
276,60,48,20956
277,60,50,21047
278,60,51,21137
279,60,50,21229
280,60,51,21320
281,55,50,21411
282,55,49,21501
283,55,49,21592
284,55,50,21683
285,55,50,21773
286,55,49,21863
287,55,50,21955
288,55,50,22045
289,55,51,22136
290,55,49,22226
291,50,48,22315
292,50,49,22405
293,50,48,22494
294,50,51,22583
295,50,49,22673
296,50,48,22763
297,50,48,22852
298,50,49,22941
299,50,49,23031
300,50,49,23120
301,45,46,23207
302,45,45,23291
303,45,46,23374
304,45,45,23456
305,45,46,23538
306,45,45,23621
307,45,45,23703
308,45,44,23785
309,45,45,23868
310,45,44,23949
311,40,43,24029
312,40,42,24105
313,40,40,24179
314,40,40,24252
315,40,40,24325
316,40,40,24399
317,40,40,24472
318,40,41,24545
319,40,40,24618
320,40,40,24691
321,35,38,24762
322,35,35,24829
323,35,34,24893
324,35,36,24957
325,35,35,25021
