CNT,TARGET,CURRENT,COUNTS
0,0,3,0
1,5,5,4
2,5,6,16
3,5,5,26
4,5,5,37
5,5,5,48
6,5,5,58
7,5,5,69
8,5,5,80
9,5,5,90
10,5,5,101
11,10,8,114
12,10,9,132
13,10,10,150
14,10,10,169
15,10,10,188
16,10,10,206
17,10,10,226
18,10,10,245
19,10,10,264
20,10,10,284
21,15,13,306
22,15,14,332
23,15,15,359
24,15,15,387
25,15,15,414
26,15,15,442
27,15,15,470
28,15,15,497
29,15,15,525
30,15,15,553
31,20,18,584
32,20,19,618
33,20,20,655
34,20,20,692
35,20,20,728
36,20,20,765
37,20,20,802
38,20,20,839
39,20,20,876
40,20,20,913
41,25,23,953
42,25,24,997
43,25,25,1042
44,25,24,1088
45,25,25,1134
46,25,25,1180
47,25,25,1226
48,25,25,1272
49,25,26,1318
50,25,25,1365
51,30,28,1414
52,30,29,1467
53,30,29,1521
54,30,30,1576
55,30,30,1631
56,30,30,1686
57,30,30,1742
58,30,30,1798
59,30,30,1852
60,35,30,1908
61,35,34,1965
62,35,35,2028
63,35,35,2092
64,35,34,2156
65,35,35,2221
66,35,35,2285
67,35,35,2349
68,35,35,2414
69,35,36,2478
70,35,36,2542
71,40,38,2609
72,40,40,2680
73,40,40,2752
74,40,40,2826
75,40,40,2900
76,40,40,2973
77,40,40,3046
78,40,41,3119
79,40,40,3193
80,45,40,3266
81,45,42,3341
82,45,44,3421
83,45,46,3503
84,45,46,3586
85,45,45,3668
86,45,45,3750
87,45,46,3832
88,45,45,3915
89,45,45,3997
90,45,45,4080
91,50,48,4164
92,50,50,4252
93,50,49,4342
94,50,49,4432
95,50,49,4522
96,50,50,4612
97,50,49,4702
98,50,49,4792
99,50,48,4881
100,55,49,4970
101,55,49,5060
102,55,48,5151
103,55,50,5242
104,55,49,5332
105,55,50,5424
106,55,48,5514
107,55,47,5605
108,55,50,5696
109,55,49,5787
110,55,49,5878
111,60,53,5968
112,60,50,6060
113,60,50,6151
114,60,50,6242
115,60,52,6333
116,60,50,6424
117,60,50,6516
118,60,52,6607
119,60,50,6698
120,60,50,6789
121,65,51,6880
122,65,49,6972
123,65,50,7062
124,65,51,7154
125,65,50,7246
126,65,50,7336
127,65,50,7427
128,65,51,7518
129,65,50,7610
130,70,49,7700
131,70,49,7791
132,70,50,7882
133,70,50,7974
134,70,50,8065
135,70,50,8156
136,70,51,8248
137,70,50,8340
138,70,50,8430
139,70,50,8522
140,75,50,8613
141,75,50,8704
142,75,49,8795
143,75,50,8886
144,75,50,8978
145,75,50,9070
146,75,50,9160
147,75,50,9252
148,75,50,9343
149,75,48,9434
150,80,50,9526
151,80,50,9617
152,80,51,9708
153,80,50,9800
154,80,49,9891
155,80,50,9982
156,80,50,10073
157,80,50,10164
158,80,50,10255
159,80,50,10346
160,85,50,10438
161,85,48,10529
162,85,49,10620
163,85,50,10710
164,85,50,10802
165,85,50,10892
166,85,49,10983
167,85,49,11074
168,85,49,11165
169,85,50,11256
170,85,50,11346
171,90,51,11437
172,90,50,11528
173,90,50,11618
174,90,50,11709
175,90,50,11800
176,90,50,11890
177,90,48,11981
178,90,49,12071
179,90,49,12162
180,95,50,12253
181,95,50,12344
182,95,50,12434
183,95,51,12524
184,95,50,12615
185,95,49,12706
186,95,49,12796
187,95,51,12887
188,95,50,12978
189,95,49,13068
190,100,50,13158
191,100,51,13249
192,100,49,13340
193,100,50,13430
194,100,49,13520
195,100,50,13611
196,100,50,13702
197,100,50,13793
198,100,50,13884
199,100,50,13974
200,100,50,14066
201,95,50,14156
202,95,49,14246
203,95,48,14337
204,95,50,14428
205,95,50,14518
206,95,49,14608
207,95,50,14699
208,95,50,14790
209,95,49,14880
210,95,50,14970
211,90,51,15061
212,90,50,15152
213,90,50,15242
