CNT,TARGET,CURRENT,COUNTS
0,0,0,0
1,5,5,8
2,5,5,17
3,5,5,27
4,5,5,37
5,5,5,47
6,5,5,57
7,5,5,67
8,5,5,77
9,5,5,87
10,5,5,97
11,10,8,110
12,10,10,127
13,10,10,145
14,10,10,164
15,10,10,182
16,10,10,201
17,10,10,219
18,10,10,237
19,10,10,256
20,10,10,275
21,15,13,296
22,15,14,321
23,15,15,349
24,15,15,377
25,15,15,404
26,15,15,432
27,15,15,460
28,15,15,489
29,15,15,517
30,15,15,545
31,20,18,576
32,20,19,611
33,20,20,647
34,20,20,684
35,20,20,721
36,20,19,757
37,20,20,795
38,20,20,832
39,20,20,869
40,20,20,907
41,25,23,947
42,25,24,990
43,25,25,1035
44,25,25,1081
45,25,25,1127
46,25,25,1173
47,25,25,1220
48,25,25,1266
49,25,24,1313
50,25,24,1359
51,30,27,1407
52,30,29,1460
53,30,30,1515
54,30,31,1570
55,30,30,1625
56,30,30,1681
57,30,30,1736
58,30,30,1791
59,30,30,1845
60,35,31,1901
61,35,32,1959
62,35,34,2021
63,35,35,2085
64,35,35,2149
65,35,35,2213
66,35,35,2277
67,35,35,2342
68,35,35,2406
69,35,34,2470
70,40,35,2534
71,40,37,2601
72,40,40,2672
73,40,40,2745
74,40,40,2818
75,40,39,2891
76,40,40,2964
77,40,40,3038
78,40,39,3111
79,40,40,3185
80,45,40,3257
81,45,43,3333
82,45,45,3413
83,45,44,3495
84,45,44,3578
85,45,45,3660
86,45,46,3743
87,45,45,3825
88,45,44,3907
89,45,47,3990
90,50,46,4072
91,50,48,4157
92,50,49,4245
93,50,49,4334
94,50,49,4423
95,50,47,4513
96,50,49,4603
97,50,49,4693
98,50,50,4783
99,50,49,4873
100,50,49,4962
101,55,49,5052
102,55,50,5142
103,55,50,5233
104,55,49,5323
105,55,50,5414
106,55,50,5505
107,55,49,5595
108,55,48,5686
109,55,49,5777
110,55,49,5867
111,60,50,5957
112,60,50,6048
113,60,50,6139
114,60,49,6229
115,60,51,6320
116,60,50,6411
117,60,49,6501
118,60,49,6591
119,60,50,6682
120,60,50,6773
121,65,49,6863
122,65,49,6954
123,65,49,7045
124,65,52,7135
125,65,49,7226
126,65,50,7317
127,65,51,7408
128,65,50,7499
129,65,51,7590
130,65,49,7681
131,70,50,7773
132,70,50,7863
133,70,50,7954
134,70,50,8045
135,70,50,8136
136,70,50,8227
137,70,50,8319
138,70,51,8410
139,70,51,8501
140,75,50,8593
141,75,49,8684
142,75,50,8775
143,75,50,8867
144,75,50,8958
145,75,50,9049
146,75,50,9141
147,75,50,9232
148,75,50,9323
149,75,50,9415
150,75,49,9506
151,80,50,9597
152,80,50,9689
153,80,50,9780
154,80,50,9872
155,80,52,9963
156,80,50,10055
157,80,51,10146
158,80,49,10237
159,80,50,10329
160,85,50,10421
161,85,50,10511
162,85,50,10603
163,85,50,10695
164,85,50,10786
165,85,50,10877
166,85,50,10969
167,85,50,11060
168,85,49,11151
169,85,50,11243
170,90,50,11334
171,90,50,11425
172,90,50,11517
173,90,50,11607
174,90,50,11699
175,90,50,11791
176,90,50,11881
177,90,50,11972
178,90,51,12064
179,90,50,12155
180,90,50,12246
181,95,50,12337
182,95,50,12429
183,95,52,12520
184,95,50,12611
185,95,51,12701
186,95,50,12793
187,95,49,12884
188,95,49,12975
189,95,49,13066
190,100,50,13157
191,100,50,13248
192,100,49,13339
193,100,51,13429
194,100,50,13521
195,100,49,13612
196,100,49,13702
197,100,50,13793
198,100,50,13884
199,100,50,13975
200,100,50,14066
201,95,49,14157
202,95,50,14248
203,95,50,14339
204,95,49,14431
205,95,49,14521
206,95,50,14613
207,95,49,14703
208,95,50,14794
209,95,50,14885
210,90,50,14977
211,90,50,15068
212,90,50,15159
213,90,50,15250
214,90,51,15341
215,90,50,15433
216,90,49,15524
217,90,50,15615
218,90,50,15706
219,90,50,15797
220,90,50,15889
221,85,49,15979
222,85,50,16071
223,85,47,16162
224,85,50,16253
225,85,50,16344
226,85,52,16435
227,85,50,16527
228,85,51,16617
229,85,50,16709
230,80,51,16800
231,80,50,16891
232,80,49,16981
233,80,50,17073
234,80,52,17164
235,80,50,17255
236,80,49,17346
237,80,49,17437
238,80,50,17529
239,80,50,17619
240,80,50,17711
241,75,51,17801
242,75,49,17893
243,75,49,17983
244,75,49,18074
245,75,50,18165
246,75,50,18257
247,75,50,18347
248,75,52,18437
249,75,50,18528
250,70,50,18619
251,70,50,18710
252,70,50,18801
253,70,49,18891
254,70,50,18983
255,70,49,19073
256,70,48,19163
257,70,50,19255
258,70,50,19345
259,70,50,19436
260,70,50,19527
261,65,51,19617
262,65,50,19709
263,65,49,19799
264,65,49,19889
265,65,50,19981
266,65,50,20072
267,65,50,20163
268,65,50,20253
269,65,50,20345
270,60,48,20436
271,60,50,20527
272,60,50,20617
273,60,50,20709
274,60,49,20800
275,60,50,20891
276,60,50,20981
277,60,50,21072
278,60,49,21163
279,60,49,21254
280,60,50,21344
281,55,50,21435
282,55,49,21525
283,55,50,21615
284,55,49,21706
285,55,50,21797
286,55,48,21887
287,55,48,21978
288,55,50,22068
289,55,50,22159
290,50,50,22249
291,50,48,22338
292,50,49,22427
293,50,50,22517
294,50,49,22607
295,50,48,22696
296,50,49,22786
297,50,49,22875
298,50,49,22965
299,50,48,23054
300,50,49,23143
301,45,47,23231
302,45,45,23315
303,45,45,23397
304,45,45,23479
305,45,46,23561
306,45,46,23644
307,45,44,23726
308,45,46,23808
309,45,46,23890
310,45,45,23973
311,40,42,24053
312,40,41,24127
313,40,40,24201
314,40,40,24274
315,40,40,24348
316,40,40,24421
317,40,40,24494
318,40,40,24567
319,40,41,24640
320,35,40,24713
321,35,37,24784
322,35,35,24851
323,35,35,24915
324,35,35,24979
325,35,35,25044
326,35,35,25108
327,35,35,25172
328,35,35,25236
329,35,36,25300
330,30,35,25365
331,30,32,25427
332,30,30,25483
333,30,30,25539
334,30,30,25594
335,30,30,25649
336,30,31,25705
337,30,30,25760
338,30,30,25815
339,30,30,25870
340,30,30,25925
341,25,27,25977
342,25,26,26026
343,25,25,26073
344,25,25,26119
345,25,25,26165
346,25,26,26211
347,25,25,26257
348,25,25,26303
349,25,25,26349
350,25,25,26395
351,20,22,26439
352,20,21,26478
353,20,20,26515
354,20,20,26552
355,20,20,26589
356,20,20,26626
357,20,20,26663
358,20,20,26700
359,20,20,26737
360,15,20,26775
361,15,17,26809
362,15,16,26839
363,15,15,26868
364,15,15,26896
365,15,15,26924
366,15,15,26952
367,15,15,26981
368,15,15,27009
369,15,15,27037
370,15,15,27065
371,10,12,27090
372,10,11,27111
373,10,10,27131
374,10,10,27150
375,10,10,27170
376,10,10,27189
377,10,10,27209
378,10,10,27228
379,10,10,27247
380,5,10,27266
381,5,7,27282
382,5,6,27294
383,5,5,27305
384,5,5,27315
385,5,5,27325
386,5,5,27335
387,5,5,27346
388,5,5,27356
389,5,5,27367
390,0,5,27377
391,0,0,27377
392,0,0,27379
393,0,-3,27376
394,0,4,27380
395,0,-3,27377
396,0,3,27381
397,0,-3,27375
398,0,3,27379
399,0,-2,27376
400,-5,3,27379
401,-5,-5,27370
402,-5,-5,27360
403,-5,-5,27350
404,-5,-5,27340
405,-5,-5,27330
406,-5,-5,27319
407,-5,-5,27309
408,-5,-5,27299
409,-5,-5,27288
410,-10,-5,27278
411,-10,-8,27264
412,-10,-9,27247
413,-10,-10,27229
414,-10,-10,27210
415,-10,-10,27191
416,-10,-10,27173
417,-10,-10,27153
418,-10,-10,27135
419,-10,-10,27115
420,-15,-10,27097
421,-15,-13,27075
422,-15,-14,27049
423,-15,-15,27021
424,-15,-15,26993
425,-15,-15,26966
426,-15,-15,26938
427,-15,-15,26910
428,-15,-15,26882
429,-15,-15,26853
430,-15,-15,26825
431,-20,-18,26794
432,-20,-19,26759
433,-20,-20,26723
434,-20,-20,26686
435,-20,-20,26649
436,-20,-20,26613
437,-20,-20,26576
438,-20,-20,26539
439,-20,-21,26502
440,-25,-21,26465
441,-25,-22,26425
442,-25,-24,26381
443,-25,-25,26335
444,-25,-24,26290
445,-25,-25,26244
446,-25,-25,26198
447,-25,-26,26152
448,-25,-25,26105
449,-25,-25,26059
450,-25,-24,26013
451,-30,-27,25965
452,-30,-29,25911
453,-30,-30,25857
454,-30,-30,25802
455,-30,-30,25747
456,-30,-29,25691
457,-30,-30,25636
458,-30,-30,25581
459,-30,-30,25526
460,-35,-29,25471
461,-35,-33,25413
462,-35,-34,25351
463,-35,-36,25287
464,-35,-34,25223
465,-35,-36,25159
466,-35,-35,25095
467,-35,-35,25030
468,-35,-35,24966
469,-35,-35,24901
470,-40,-34,24837
471,-40,-38,24771
472,-40,-40,24700
473,-40,-40,24627
474,-40,-39,24553
475,-40,-39,24479
476,-40,-39,24407
477,-40,-41,24333
478,-40,-40,24259
479,-40,-40,24186
480,-40,-39,24113
481,-45,-43,24038
482,-45,-44,23957
483,-45,-46,23875
484,-45,-44,23793
485,-45,-44,23711
486,-45,-48,23629
487,-45,-45,23546
488,-45,-45,23463
489,-45,-45,23381
490,-45,-45,23299
491,-50,-48,23215
492,-50,-48,23127
493,-50,-48,23039
494,-50,-46,22952
495,-50,-48,22865
496,-50,-48,22777
497,-50,-48,22689
498,-50,-48,22603
499,-50,-48,22516
500,-50,-48,22428
501,-55,-48,22339
502,-55,-48,22252
503,-55,-48,22164
504,-55,-48,22075
505,-55,-49,21986
506,-55,-50,21898
507,-55,-49,21810
508,-55,-48,21721
509,-55,-49,21633
510,-60,-47,21545
511,-60,-48,21456
512,-60,-48,21367
513,-60,-49,21278
514,-60,-51,21190
515,-60,-48,21102
516,-60,-49,21014
517,-60,-51,20925
518,-60,-48,20836
519,-60,-49,20748
520,-60,-49,20659
521,-65,-50,20570
