CNT,TARGET,CURRENT,COUNTS
0,0,3,0
1,5,4,7
2,5,5,17
3,5,5,27
4,5,5,38
5,5,5,48
6,5,5,59
7,5,5,69
8,5,5,80
9,5,5,90
10,5,5,101
11,10,8,114
12,10,9,131
13,10,10,149
14,10,10,168
15,10,10,186
16,10,10,205
17,10,10,223
18,10,10,241
19,10,10,260
20,15,10,279
21,15,13,300
22,15,14,326
23,15,15,353
24,15,15,381
25,15,15,409
26,15,15,437
27,15,15,465
28,15,15,493
29,15,15,521
30,20,15,549
31,20,17,579
32,20,19,614
33,20,19,651
34,20,20,687
35,20,20,724
36,20,21,761
37,20,20,799
38,20,20,836
39,20,20,873
40,20,20,910
41,25,23,950
42,25,24,993
43,25,24,1039
44,25,25,1085
45,25,25,1131
46,25,25,1178
47,25,25,1224
48,25,25,1270
49,25,25,1315
50,30,25,1361
51,30,28,1410
52,30,30,1463
53,30,30,1518
54,30,30,1573
55,30,30,1628
56,30,29,1683
57,30,30,1738
58,30,30,1793
59,30,30,1849
60,35,30,1904
61,35,33,1962
62,35,33,2023
63,35,35,2087
64,35,35,2151
65,35,35,2216
66,35,35,2281
67,35,35,2345
68,35,35,2409
69,35,34,2473
70,40,35,2537
71,40,39,2604
72,40,39,2675
73,40,39,2747
74,40,40,2821
75,40,39,2893
76,40,41,2967
77,40,40,3041
78,40,40,3113
79,40,40,3186
80,40,40,3259
81,45,43,3335
82,45,43,3416
83,45,46,3498
84,45,44,3580
85,45,45,3663
86,45,45,3745
87,45,46,3827
88,45,45,3909
89,45,45,3991
90,50,45,4074
91,50,48,4159
92,50,50,4247
93,50,49,4337
94,50,49,4427
95,50,49,4517
96,50,48,4606
97,50,49,4695
98,50,49,4784
99,50,51,4873
100,55,49,4963
101,55,48,5052
102,55,49,5142
103,55,49,5233
104,55,50,5323
105,55,49,5413
106,55,50,5503
107,55,50,5594
108,55,47,5683
109,55,48,5773
110,60,49,5863
111,60,47,5954
112,60,49,6044
113,60,47,6134
114,60,50,6224
115,60,50,6315
116,60,49,6405
117,60,49,6495
118,60,51,6585
119,60,50,6676
120,65,49,6766
121,65,50,6856
122,65,49,6947
123,65,49,7037
124,65,50,7127
125,65,51,7218
126,65,50,7308
127,65,49,7399
128,65,49,7489
129,65,49,7579
130,70,50,7669
131,70,48,7760
132,70,49,7851
133,70,50,7941
134,70,49,8032
135,70,50,8123
136,70,49,8213
137,70,50,8304
138,70,50,8395
139,70,48,8486
140,70,49,8576
141,75,49,8667
142,75,48,8757
143,75,49,8848
144,75,49,8939
145,75,50,9029
146,75,50,9119
147,75,50,9210
148,75,49,9300
149,75,50,9391
150,80,50,9481
151,80,51,9572
152,80,52,9662
153,80,50,9752
154,80,49,9843
155,80,50,9934
156,80,50,10025
157,80,49,10115
158,80,49,10205
159,80,47,10296
160,85,49,10386
161,85,48,10476
162,85,49,10567
163,85,50,10657
164,85,49,10747
165,85,50,10837
166,85,51,10928
167,85,49,11019
168,85,50,11109
169,85,50,11199
170,90,49,11289
171,90,50,11379
172,90,50,11469
173,90,52,11559
174,90,49,11650
175,90,49,11741
176,90,49,11831
177,90,49,11921
178,90,50,12011
179,90,50,12101
180,95,49,12191
181,95,49,12281
182,95,48,12371
183,95,50,12462
184,95,47,12551
185,95,48,12641
186,95,49,12732
187,95,48,12822
188,95,49,12912
189,95,51,13002
190,95,49,13092
191,100,49,13183
192,100,49,13273
193,100,50,13363
194,100,49,13454
195,100,49,13545
196,100,49,13635
197,100,50,13725
198,100,49,13815
199,100,50,13905
200,95,49,13995
201,95,49,14085
202,95,50,14176
203,95,49,14266
204,95,49,14356
205,95,49,14446
206,95,50,14536
207,95,50,14627
208,95,49,14717
209,95,50,14806
210,90,50,14897
211,90,49,14987
212,90,49,15076
213,90,50,15166
214,90,49,15257
215,90,49,15347
216,90,49,15436
217,90,49,15526
218,90,50,15616
219,90,49,15707
220,85,49,15796
221,85,50,15886
222,85,50,15977
223,85,50,16067
224,85,49,16157
225,85,50,16247
226,85,49,16337
227,85,49,16427
228,85,50,16517
229,85,50,16607
230,85,50,16697
231,80,49,16787
232,80,49,16877
233,80,50,16967
234,80,49,17057
235,80,49,17147
236,80,50,17237
237,80,50,17327
238,80,50,17417
239,80,50,17507
240,80,49,17597
241,75,49,17687
242,75,49,17777
243,75,49,17867
244,75,49,17957
245,75,49,18047
246,75,50,18137
247,75,49,18227
248,75,49,18317
249,75,49,18407
250,70,49,18497
251,70,49,18587
252,70,49,18677
253,70,50,18767
254,70,50,18857
255,70,49,18947
256,70,49,19037
257,70,49,19127
258,70,49,19217
259,70,49,19307
260,70,49,19397
261,65,50,19487
262,65,50,19577
263,65,49,19667
264,65,49,19757
265,65,50,19847
266,65,49,19937
267,65,49,20027
268,65,49,20117
269,65,50,20207
270,60,50,20297
271,60,49,20387
272,60,48,20477
273,60,49,20567
274,60,49,20657
275,60,49,20747
276,60,49,20837
277,60,50,20927
278,60,50,21017
279,60,49,21107
280,55,49,21197
281,55,50,21287
282,55,50,21377
283,55,49,21467
284,55,49,21556
285,55,49,21646
286,55,50,21736
287,55,50,21826
288,55,49,21915
289,55,49,22005
290,50,50,22095
291,50,49,22184
292,50,48,22273
293,50,49,22361
294,50,48,22451
295,50,49,22539
296,50,49,22628
297,50,48,22717
298,50,50,22806
299,50,49,22895
300,50,49,22984
301,45,47,23071
302,45,46,23155
303,45,44,23237
304,45,47,23320
305,45,47,23402
306,45,45,23484
307,45,45,23567
308,45,44,23649
309,45,45,23731
310,40,45,23813
311,40,42,23893
312,40,41,23969
313,40,40,24042
314,40,40,24115
315,40,40,24189
316,40,40,24262
317,40,40,24335
318,40,40,24408
319,40,41,24481
320,40,40,24555
321,35,37,24626
322,35,36,24692
323,35,35,24756
324,35,35,24820
325,35,35,24885
326,35,36,24949
327,35,34,25013
328,35,34,25077
329,35,36,25141
330,35,35,25205
331,30,33,25267
332,30,30,25324
333,30,30,25380
334,30,30,25435
335,30,30,25489
336,30,30,25545
337,30,30,25600
338,30,30,25655
339,30,30,25711
340,25,30,25765
341,25,27,25818
342,25,26,25866
343,25,26,25913
344,25,26,25959
345,25,25,26005
346,25,25,26052
347,25,25,26098
348,25,25,26144
349,25,25,26189
350,25,25,26235
351,20,22,26279
352,20,21,26318
353,20,20,26356
354,20,20,26393
355,20,20,26431
356,20,20,26467
357,20,20,26504
358,20,20,26541
359,20,20,26578
360,15,20,26615
361,15,17,26649
362,15,16,26680
363,15,15,26709
364,15,15,26737
365,15,15,26765
366,15,15,26793
367,15,15,26821
368,15,15,26849
369,15,15,26877
370,15,15,26905
371,10,12,26930
372,10,11,26951
373,10,10,26971
374,10,10,26991
375,10,10,27010
376,10,10,27030
377,10,10,27049
378,10,10,27069
379,10,10,27089
380,5,10,27108
381,5,7,27125
382,5,6,27137
383,5,5,27147
384,5,5,27157
385,5,5,27167
386,5,5,27178
387,5,5,27188
388,5,5,27198
389,5,5,27209
390,0,5,27219
391,0,0,27219
392,0,3,27221
393,0,-3,27218
394,0,3,27221
395,0,-3,27218
396,0,3,27221
397,0,-3,27219
398,0,0,27220
399,0,0,27220
400,-5,0,27219
401,-5,-4,27211
402,-5,-5,27201
403,-5,-5,27192
404,-5,-5,27182
405,-5,-5,27173
406,-5,-5,27163
407,-5,-5,27153
408,-5,-5,27144
409,-5,-5,27134
410,-10,-5,27125
411,-10,-8,27111
412,-10,-9,27095
413,-10,-9,27076
414,-10,-10,27058
415,-10,-10,27039
416,-10,-10,27021
417,-10,-10,27002
418,-10,-10,26984
419,-10,-10,26965
420,-10,-10,26947
421,-15,-13,26925
422,-15,-14,26899
423,-15,-15,26872
424,-15,-15,26844
425,-15,-15,26816
426,-15,-15,26788
427,-15,-15,26759
428,-15,-15,26731
429,-15,-15,26703
430,-15,-15,26675
431,-20,-18,26644
432,-20,-19,26609
433,-20,-20,26573
434,-20,-20,26536
435,-20,-20,26499
436,-20,-21,26463
437,-20,-20,26425
438,-20,-21,26388
439,-20,-20,26351
440,-20,-20,26313
441,-25,-22,26274
442,-25,-25,26230
443,-25,-25,26185
444,-25,-25,26139
445,-25,-24,26093
446,-25,-25,26047
447,-25,-26,26000
448,-25,-25,25954
449,-25,-25,25908
450,-25,-25,25862
451,-30,-27,25814
452,-30,-29,25761
453,-30,-30,25706
454,-30,-30,25651
455,-30,-31,25595
456,-30,-30,25539
457,-30,-30,25485
458,-30,-30,25430
459,-30,-30,25375
460,-30,-30,25320
461,-35,-33,25261
462,-35,-34,25199
463,-35,-35,25136
464,-35,-34,25072
465,-35,-36,25008
466,-35,-35,24943
467,-35,-35,24879
468,-35,-34,24815
469,-35,-33,24751
470,-40,-35,24687
471,-40,-38,24621
472,-40,-40,24549
473,-40,-40,24476
474,-40,-39,24403
475,-40,-39,24331
476,-40,-41,24257
477,-40,-40,24184
478,-40,-40,24110
479,-40,-40,24037
480,-45,-42,23965
481,-45,-44,23889
482,-45,-45,23808
483,-45,-45,23725
484,-45,-45,23644
485,-45,-45,23562
486,-45,-45,23479
487,-45,-47,23396
488,-45,-44,23314
489,-45,-45,23233
490,-50,-44,23151
491,-50,-48,23065
492,-50,-45,22978
493,-50,-48,22891
494,-50,-48,22804
495,-50,-49,22716
496,-50,-48,22628
497,-50,-47,22540
498,-50,-48,22453
499,-50,-48,22365
500,-50,-48,22277
501,-55,-47,22190
502,-55,-48,22102
503,-55,-48,22013
504,-55,-49,21925
505,-55,-48,21837
506,-55,-48,21749
507,-55,-50,21661
508,-55,-49,21572
509,-55,-47,21484
510,-55,-48,21396
511,-60,-48,21307
512,-60,-51,21219
513,-60,-48,21130
514,-60,-50,21042
515,-60,-49,20953
516,-60,-48,20864
517,-60,-48,20775
518,-60,-48,20688
519,-60,-48,20599
520,-60,-47,20510
521,-65,-48,20421
522,-65,-48,20333
523,-65,-49,20245
524,-65,-49,20155
525,-65,-51,20067
526,-65,-48,19979
527,-65,-46,19890
528,-65,-49,19801
529,-65,-50,19712
530,-65,-48,19624
531,-70,-48,19535
532,-70,-50,19446
533,-70,-48,19357
534,-70,-48,19269
535,-70,-49,19181
536,-70,-49,19092
537,-70,-49,19003
538,-70,-48,18915
539,-70,-48,18827
540,-75,-49,18737
541,-75,-48,18649
542,-75,-49,18561
543,-75,-46,18472
544,-75,-49,18383
545,-75,-49,18294
546,-75,-48,18206
547,-75,-48,18117
548,-75,-50,18028
549,-75,-49,17939
550,-80,-48,17851
551,-80,-48,17763
552,-80,-49,17674
553,-80,-49,17585
554,-80,-48,17497
555,-80,-48,17409
556,-80,-49,17319
557,-80,-49,17230
558,-80,-48,17142
559,-80,-48,17054
560,-85,-49,16965
561,-85,-48,16876
562,-85,-48,16788
563,-85,-48,16699
564,-85,-49,16611
565,-85,-49,16521
566,-85,-47,16433
567,-85,-48,16345
568,-85,-51,16257
569,-85,-48,16167
570,-90,-48,16079
571,-90,-49,15991
572,-90,-49,15903
573,-90,-49,15813
574,-90,-48,15725
575,-90,-48,15637
576,-90,-48,15549
577,-90,-48,15459
578,-90,-47,15371
579,-90,-47,15283
580,-95,-48,15194
581,-95,-49,15105
582,-95,-47,15016
583,-95,-48,14928
584,-95,-49,14839
585,-95,-50,14750
586,-95,-48,14661
587,-95,-49,14573
588,-95,-49,14485
589,-95,-49,14395
590,-100,-48,14307
591,-100,-48,14219
592,-100,-48,14130
593,-100,-49,14041
594,-100,-49,13952
595,-100,-48,13865
596,-100,-48,13776
597,-100,-49,13687
598,-100,-50,13598
599,-100,-49,13510
600,-95,-49,13421
601,-95,-47,13332
602,-95,-49,13243
603,-95,-48,13155
604,-95,-48,13067
605,-95,-48,12978
606,-95,-48,12889
607,-95,-47,12801
608,-95,-48,12713
609,-95,-49,12624
610,-95,-49,12535
611,-90,-48,12447
612,-90,-48,12359
613,-90,-49,12270
614,-90,-48,12181
615,-90,-48,12093
616,-90,-48,12005
617,-90,-48,11916
618,-90,-48,11827
619,-90,-48,11739
620,-85,-48,11651
621,-85,-50,11563
622,-85,-48,11474
623,-85,-47,11386
624,-85,-48,11298
625,-85,-49,11209
626,-85,-49,11120
627,-85,-49,11032
628,-85,-50,10944
629,-85,-49,10855
630,-85,-48,10766
631,-80,-48,10678
632,-80,-48,10590
633,-80,-50,10501
634,-80,-48,10412
635,-80,-48,10323
636,-80,-49,10235
637,-80,-49,10147
638,-80,-49,10057
639,-80,-48,9969
640,-80,-48,9881
641,-75,-48,9793
642,-75,-49,9703
643,-75,-48,9615
644,-75,-49,9527
645,-75,-49,9439
646,-75,-49,9350
647,-75,-47,9261
648,-75,-48,9173
649,-75,-48,9085
650,-70,-49,8996
651,-70,-49,8907
652,-70,-48,8819
653,-70,-49,8731
654,-70,-48,8642
655,-70,-49,8553
656,-70,-48,8465
657,-70,-49,8377
658,-70,-49,8288
659,-70,-49,8199
660,-65,-48,8111
661,-65,-49,8023
662,-65,-48,7934
663,-65,-48,7845
664,-65,-48,7758
665,-65,-49,7669
666,-65,-49,7581
667,-65,-47,7492
668,-65,-46,7404
669,-65,-48,7316
670,-60,-49,7227
671,-60,-47,7138
672,-60,-45,7051
673,-60,-48,6963
674,-60,-49,6874
675,-60,-49,6785
676,-60,-48,6697
677,-60,-48,6609
678,-60,-49,6521
679,-60,-49,6432
680,-60,-51,6344
681,-55,-49,6257
682,-55,-47,6168
683,-55,-49,6079
684,-55,-48,5991
685,-55,-49,5904
686,-55,-49,5815
687,-55,-48,5726
688,-55,-50,5638
689,-55,-49,5551
690,-55,-48,5462
691,-50,-49,5375
692,-50,-47,5288
693,-50,-47,5201
694,-50,-48,5114
695,-50,-48,5026
696,-50,-47,4939
697,-50,-46,4852
698,-50,-48,4765
699,-50,-48,4677
700,-50,-48,4589
701,-45,-46,4505
702,-45,-45,4421
703,-45,-45,4339
704,-45,-45,4257
705,-45,-44,4176
706,-45,-45,4094
707,-45,-45,4011
708,-45,-45,3928
709,-45,-45,3847
710,-40,-45,3765
711,-40,-43,3685
712,-40,-44,3609
713,-40,-40,3535
714,-40,-40,3463
715,-40,-39,3390
716,-40,-41,3316
717,-40,-40,3243
718,-40,-40,3170
719,-40,-39,3097
720,-35,-41,3024
721,-35,-37,2953
722,-35,-37,2887
723,-35,-34,2823
724,-35,-34,2760
725,-35,-36,2696
726,-35,-35,2631
727,-35,-36,2566
728,-35,-35,2502
729,-35,-34,2439
730,-35,-34,2375
731,-30,-32,2313
732,-30,-31,2255
733,-30,-30,2199
734,-30,-30,2144
735,-30,-29,2089
736,-30,-31,2035
737,-30,-30,1980
738,-30,-31,1924
739,-30,-30,1869
740,-30,-30,1813
741,-25,-26,1761
742,-25,-25,1714
743,-25,-25,1668
744,-25,-25,1622
745,-25,-26,1575
746,-25,-25,1529
747,-25,-25,1483
748,-25,-25,1437
749,-25,-25,1391
750,-25,-25,1345
751,-20,-22,1303
752,-20,-21,1263
753,-20,-21,1225
754,-20,-20,1187
755,-20,-21,1150
756,-20,-20,1113
757,-20,-20,1076
758,-20,-20,1039
759,-20,-20,1003
760,-20,-20,966
761,-15,-17,932
762,-15,-16,901
763,-15,-15,873
764,-15,-15,844
765,-15,-15,815
766,-15,-15,787
767,-15,-15,759
768,-15,-15,731
769,-15,-15,703
770,-15,-15,675
771,-10,-12,650
772,-10,-10,629
773,-10,-10,610
774,-10,-10,591
775,-10,-10,571
776,-10,-10,551
777,-10,-10,531
778,-10,-10,512
779,-10,-10,493
780,-10,-10,473
781,-5,-7,457
782,-5,-6,444
783,-5,-5,434
784,-5,-5,423
785,-5,-5,413
786,-5,-5,402
787,-5,-5,392
788,-5,-5,381
789,-5,-5,371
790,0,-5,361
791,0,0,360
792,0,0,359
793,0,0,360
794,0,0,359
795,0,3,361
796,0,-3,359
797,0,3,363
798,0,-3,359
799,0,0,362
800,5,-3,360
