CNT,TARGET,CURRENT,COUNTS
0,0,0,0
1,5,0,0
2,5,0,1
3,5,9,8
4,5,4,11
5,5,0,11
6,5,0,15
7,5,6,26
8,5,4,32
9,5,6,38
10,5,0,40
11,10,9,52
12,10,10,64
13,10,10,76
14,10,10,89
15,10,10,101
16,10,10,113
17,10,10,125
18,10,10,137
19,10,10,149
20,10,10,161
21,15,14,177
22,15,14,194
23,15,15,212
24,15,15,229
25,15,15,246
26,15,15,264
27,15,15,281
28,15,15,299
29,15,15,317
30,15,15,334
31,20,19,356
32,20,20,378
33,20,20,401
34,20,20,424
35,20,20,448
36,20,20,471
37,20,20,494
38,20,20,518
39,20,20,541
40,20,20,564
41,25,24,591
42,25,24,619
43,25,25,648
44,25,25,677
45,25,24,706
46,25,25,735
47,25,25,764
48,25,25,793
49,25,25,822
50,25,25,851
51,30,29,884
52,30,29,918
53,30,30,952
54,30,30,987
55,30,30,1022
56,30,30,1056
57,30,30,1091
58,30,30,1126
59,30,30,1161
60,30,30,1196
61,35,34,1234
62,35,35,1274
63,35,35,1314
64,35,35,1354
65,35,35,1395
66,35,35,1435
67,35,35,1476
68,35,35,1517
69,35,35,1557
70,35,35,1598
71,40,39,1642
72,40,39,1687
73,40,40,1733
74,40,40,1779
75,40,40,1825
76,40,40,1871
77,40,40,1917
78,40,40,1964
79,40,40,2010
80,40,40,2056
81,45,44,2106
82,45,45,2157
83,45,45,2209
84,45,45,2260
85,45,45,2312
86,45,45,2364
87,45,45,2416
88,45,45,2468
89,45,45,2520
90,45,45,2572
91,50,49,2627
92,50,50,2684
93,50,50,2742
94,50,50,2799
95,50,50,2857
96,50,50,2914
97,50,50,2972
98,50,50,3029
99,50,50,3087
100,50,50,3145
101,55,54,3206
102,55,54,3268
103,55,54,3331
104,55,55,3394
105,55,55,3458
106,55,55,3521
107,55,55,3584
108,55,55,3648
109,55,55,3712
110,60,55,3776
111,60,59,3843
112,60,59,3912
113,60,60,3981
114,60,60,4049
115,60,60,4118
116,60,60,4187
117,60,60,4256
118,60,60,4325
119,60,60,4394
120,65,60,4464
121,65,64,4537
122,65,64,4611
123,65,65,4686
124,65,65,4761
125,65,65,4836
126,65,65,4911
127,65,65,4986
128,65,65,5062
129,65,65,5137
130,65,65,5213
131,70,69,5292
132,70,70,5372
133,70,70,5452
134,70,70,5532
135,70,70,5613
136,70,70,5693
137,70,70,5773
138,70,70,5854
139,70,70,5935
140,70,70,6015
141,75,74,6099
142,75,75,6185
143,75,75,6271
144,75,75,6357
145,75,75,6443
146,75,75,6529
147,75,75,6616
148,75,75,6702
149,75,75,6788
150,75,75,6874
151,80,79,6965
152,80,80,7056
153,80,80,7148
154,80,80,7240
155,80,80,7332
156,80,80,7424
157,80,80,7516
158,80,80,7608
159,80,80,7700
160,80,80,7793
161,85,84,7889
162,85,84,7986
163,85,85,8084
164,85,85,8182
165,85,85,8279
166,85,85,8377
167,85,85,8475
168,85,85,8573
169,85,85,8671
170,90,85,8769
171,90,90,8871
172,90,90,8974
173,90,90,9077
174,90,90,9181
175,90,90,9284
176,90,90,9388
177,90,90,9492
178,90,90,9596
179,90,90,9700
180,90,90,9804
181,95,95,9912
182,95,95,10021
183,95,95,10130
184,95,95,10239
185,95,95,10348
186,95,95,10457
187,95,95,10566
188,95,95,10676
189,95,95,10785
190,100,95,10895
191,100,100,11009
192,100,100,11123
193,100,100,11238
194,100,100,11353
195,100,100,11467
196,100,100,11582
197,100,100,11697
198,100,100,11813
199,100,100,11928
200,100,100,12043
201,95,95,12154
202,95,95,12264
203,95,96,12374
204,95,96,12484
205,95,95,12593
206,95,95,12703
207,95,95,12812
208,95,95,12922
209,95,95,13032
210,90,95,13141
211,90,90,13246
212,90,91,13351
213,90,90,13455
214,90,90,13559
215,90,90,13663
216,90,90,13767
217,90,90,13871
218,90,90,13975
219,90,90,14079
220,90,90,14183
221,85,85,14282
222,85,86,14380
223,85,85,14478
224,85,85,14576
225,85,85,14675
226,85,85,14773
227,85,85,14871
228,85,85,14969
229,85,85,15067
230,85,85,15165
231,80,80,15259
232,80,80,15351
233,80,80,15444
234,80,80,15537
235,80,81,15629
236,80,80,15722
237,80,80,15815
238,80,80,15907
239,80,80,16000
240,80,80,16092
241,75,76,16181
242,75,75,16268
243,75,75,16354
244,75,75,16441
245,75,75,16527
246,75,75,16614
247,75,75,16701
248,75,75,16788
249,75,75,16874
250,75,75,16961
251,70,70,17044
252,70,70,17125
253,70,70,17206
254,70,70,17287
255,70,70,17368
256,70,70,17450
257,70,70,17530
258,70,70,17611
259,70,70,17693
260,70,70,17774
261,65,65,17850
262,65,66,17926
263,65,65,18001
264,65,65,18077
265,65,65,18152
266,65,65,18228
267,65,65,18303
268,65,65,18378
269,65,65,18454
270,65,65,18529
271,60,60,18600
272,60,60,18670
273,60,60,18740
274,60,60,18809
275,60,61,18879
276,60,60,18949
277,60,60,19018
278,60,60,19088
279,60,60,19157
280,55,60,19227
281,55,56,19293
282,55,55,19357
283,55,55,19421
284,55,55,19485
285,55,55,19548
286,55,55,19612
287,55,55,19676
288,55,55,19740
289,55,55,19804
290,55,55,19867
291,50,51,19927
292,50,50,19986
293,50,51,20044
294,50,50,20102
295,50,50,20160
296,50,50,20219
297,50,50,20277
298,50,50,20335
299,50,50,20393
300,50,50,20451
301,45,46,20506
302,45,45,20558
303,45,45,20611
304,45,45,20663
305,45,45,20716
306,45,45,20768
307,45,45,20821
308,45,45,20873
309,45,45,20926
310,45,45,20978
311,40,41,21026
312,40,40,21073
313,40,40,21120
314,40,40,21167
315,40,41,21214
316,40,40,21260
317,40,40,21307
318,40,41,21354
319,40,40,21400
320,35,40,21447
321,35,36,21490
322,35,35,21531
323,35,36,21572
324,35,36,21613
325,35,35,21654
326,35,35,21695
327,35,35,21736
328,35,35,21777
329,35,35,21818
330,35,35,21858
331,30,31,21896
332,30,31,21932
333,30,30,21967
334,30,30,22002
335,30,30,22038
336,30,30,22073
337,30,30,22108
338,30,30,22143
339,30,30,22178
340,30,30,22213
341,25,26,22245
342,25,26,22275
343,25,25,22304
344,25,25,22334
345,25,25,22364
346,25,25,22393
347,25,25,22423
348,25,25,22452
349,25,25,22481
350,25,25,22511
351,20,21,22536
352,20,21,22561
353,20,20,22585
354,20,20,22608
355,20,20,22632
356,20,20,22656
357,20,20,22680
358,20,21,22704
359,20,20,22728
360,20,20,22751
361,15,16,22771
362,15,15,22790
363,15,15,22808
364,15,15,22826
365,15,15,22844
366,15,15,22862
367,15,15,22880
368,15,15,22898
369,15,15,22916
370,15,15,22934
371,10,11,22948
372,10,10,22961
373,10,10,22973
374,10,10,22986
375,10,10,22998
376,10,10,23010
377,10,10,23023
378,10,10,23035
379,10,10,23047
380,10,10,23060
381,5,5,23067
382,5,5,23074
383,5,5,23080
384,5,5,23087
385,5,5,23093
386,5,5,23099
387,5,5,23105
388,5,5,23111
389,5,5,23118
390,5,6,23124
391,0,0,23124
392,0,0,23124
393,0,0,23124
394,0,0,23124
395,0,0,23124
396,0,0,23124
397,0,0,23124
398,0,0,23124
399,0,0,23124
400,-5,0,23124
401,-5,0,23124
402,-5,0,23124
403,-5,0,23124
404,-5,0,23124
405,-5,0,23123
406,-5,-10,23112
407,-5,-5,23106
408,-5,-6,23099
409,-5,-5,23093
410,-10,-5,23086
411,-10,-10,23076
412,-10,-10,23065
413,-10,-10,23053
414,-10,-10,23041
415,-10,-10,23030
416,-10,-10,23018
417,-10,-10,23005
418,-10,-10,22993
419,-10,-10,22981
420,-10,-10,22969
421,-15,-14,22953
422,-15,-15,22936
423,-15,-15,22919
424,-15,-15,22901
425,-15,-15,22884
426,-15,-15,22866
427,-15,-15,22849
428,-15,-15,22831
429,-15,-15,22813
430,-20,-15,22795
431,-20,-19,22774
432,-20,-19,22751
433,-20,-20,22728
434,-20,-20,22705
435,-20,-19,22682
436,-20,-20,22658
437,-20,-20,22635
438,-20,-20,22611
439,-20,-20,22588
440,-25,-20,22564
441,-25,-24,22537
442,-25,-24,22509
443,-25,-25,22480
444,-25,-24,22451
445,-25,-25,22423
446,-25,-25,22393
447,-25,-25,22364
448,-25,-25,22335
449,-25,-25,22306
450,-25,-25,22277
451,-30,-29,22244
452,-30,-29,22210
453,-30,-30,22176
454,-30,-30,22141
455,-30,-30,22107
456,-30,-30,22072
457,-30,-30,22037
458,-30,-30,22002
459,-30,-30,21967
460,-35,-30,21932
461,-35,-34,21894
462,-35,-35,21854
463,-35,-35,21814
464,-35,-35,21774
465,-35,-35,21733
466,-35,-35,21692
467,-35,-35,21652
468,-35,-35,21611
469,-35,-35,21570
470,-35,-35,21529
471,-40,-39,21485
472,-40,-39,21440
473,-40,-40,21394
474,-40,-40,21348
475,-40,-40,21301
476,-40,-40,21255
477,-40,-40,21209
478,-40,-40,21162
479,-40,-40,21116
480,-45,-40,21070
481,-45,-44,21020
482,-45,-45,20969
483,-45,-45,20917
484,-45,-45,20865
485,-45,-45,20813
486,-45,-45,20761
487,-45,-45,20709
488,-45,-45,20657
489,-45,-45,20606
490,-45,-45,20554
491,-50,-49,20498
492,-50,-50,20441
493,-50,-49,20383
494,-50,-50,20326
495,-50,-50,20268
496,-50,-50,20211
497,-50,-50,20153
498,-50,-50,20095
499,-50,-50,20038
500,-55,-50,19980
501,-55,-53,19919
502,-55,-54,19857
503,-55,-55,19794
504,-55,-55,19730
505,-55,-55,19667
506,-55,-55,19604
507,-55,-55,19541
508,-55,-55,19477
509,-55,-55,19414
510,-55,-55,19350
511,-60,-59,19283
512,-60,-60,19214
513,-60,-60,19146
514,-60,-60,19077
515,-60,-60,19008
516,-60,-60,18939
517,-60,-60,18870
518,-60,-60,18800
519,-60,-60,18730
520,-65,-60,18661
521,-65,-64,18588
522,-65,-65,18513
523,-65,-65,18439
524,-65,-65,18364
525,-65,-65,18289
526,-65,-65,18214
527,-65,-65,18139
528,-65,-65,18064
529,-65,-66,17988
530,-65,-65,17913
531,-70,-69,17834
532,-70,-70,17754
