CNT,TARGET,CURRENT,COUNTS
0,0,0,0
1,5,0,0
2,5,0,0
3,5,12,10
4,5,4,16
5,5,5,23
6,5,6,30
7,5,4,36
8,5,6,42
9,5,0,44
10,5,5,52
11,10,10,61
12,10,10,73
13,10,10,85
14,10,10,96
15,10,10,108
16,10,10,120
17,10,10,132
18,10,10,144
19,10,10,156
20,10,10,168
21,15,14,184
22,15,15,200
23,15,15,218
24,15,15,235
25,15,15,252
26,15,15,270
27,15,15,288
28,15,15,305
29,15,15,323
30,15,15,341
31,20,19,362
32,20,20,385
33,20,20,408
34,20,20,431
35,20,20,454
36,20,20,478
37,20,20,501
38,20,20,524
39,20,20,547
40,20,20,571
41,25,24,598
42,25,25,626
43,25,25,655
44,25,25,684
45,25,25,713
46,25,25,742
47,25,25,771
48,25,25,800
49,25,25,829
50,30,25,858
51,30,29,891
52,30,30,925
53,30,30,959
54,30,30,994
55,30,30,1028
56,30,30,1063
57,30,30,1098
58,30,30,1133
59,30,30,1168
60,30,30,1202
61,35,34,1241
62,35,34,1280
63,35,35,1321
64,35,35,1361
65,35,35,1401
66,35,35,1442
67,35,35,1483
68,35,35,1523
69,35,35,1564
70,40,35,1605
71,40,39,1649
72,40,39,1694
73,40,40,1740
74,40,40,1786
75,40,40,1833
76,40,40,1879
77,40,40,1925
78,40,40,1972
79,40,40,2018
80,40,40,2064
81,45,44,2114
82,45,44,2165
83,45,45,2217
84,45,45,2269
85,45,45,2320
86,45,45,2372
87,45,45,2424
88,45,45,2476
89,45,45,2528
90,50,45,2580
91,50,49,2636
92,50,49,2693
93,50,50,2750
94,50,50,2808
95,50,50,2865
96,50,50,2923
97,50,50,2981
98,50,50,3040
99,50,50,3098
100,50,50,3155
101,55,54,3217
102,55,55,3279
103,55,55,3342
104,55,55,3405
105,55,55,3469
106,55,55,3532
107,55,55,3596
108,55,55,3660
109,55,55,3724
110,60,55,3788
111,60,59,3855
112,60,59,3923
113,60,60,3992
114,60,60,4061
115,60,60,4130
116,60,60,4199
117,60,60,4268
118,60,60,4337
119,60,60,4406
120,65,60,4476
121,65,64,4549
122,65,65,4623
123,65,65,4698
124,65,65,4773
125,65,65,4848
126,65,65,4923
127,65,65,4998
128,65,65,5073
129,65,65,5148
130,65,65,5223
131,70,69,5302
132,70,70,5382
133,70,70,5462
134,70,69,5542
135,70,70,5623
136,70,70,5703
137,70,70,5784
138,70,70,5865
139,70,70,5945
140,70,70,6026
141,75,74,6110
142,75,75,6196
143,75,75,6282
144,75,75,6368
145,75,75,6454
146,75,75,6541
147,75,75,6627
148,75,75,6713
149,75,75,6799
150,75,75,6885
151,80,79,6975
152,80,79,7067
153,80,80,7159
154,80,80,7251
155,80,80,7343
156,80,80,7434
157,80,80,7526
158,80,80,7618
159,80,80,7710
160,80,80,7802
161,85,85,7899
162,85,84,7996
163,85,85,8094
164,85,85,8191
165,85,85,8289
166,85,85,8387
167,85,85,8485
168,85,85,8583
169,85,85,8680
170,85,85,8778
171,90,90,8880
172,90,90,8983
173,90,89,9087
174,90,90,9190
175,90,90,9293
176,90,90,9397
177,90,90,9500
178,90,90,9604
179,90,90,9707
180,90,90,9811
181,95,95,9919
182,95,95,10028
183,95,95,10137
184,95,95,10246
185,95,95,10355
186,95,95,10464
187,95,95,10574
188,95,95,10683
189,95,95,10793
190,95,95,10903
191,100,99,11016
192,100,100,11131
193,100,100,11245
194,100,100,11360
195,100,100,11475
196,100,100,11589
197,100,100,11704
198,100,100,11819
199,100,100,11934
200,95,100,12049
201,95,95,12159
202,95,95,12269
203,95,95,12379
204,95,95,12489
205,95,95,12598
206,95,95,12708
207,95,95,12818
208,95,95,12928
209,95,95,13038
210,95,95,13147
211,90,90,13252
212,90,90,13356
213,90,90,13460
214,90,90,13564
215,90,91,13668
216,90,90,13772
217,90,90,13876
218,90,90,13980
219,90,90,14084
220,85,90,14188
221,85,85,14287
222,85,86,14386
223,85,85,14484
224,85,85,14582
225,85,85,14681
226,85,85,14779
227,85,85,14877
228,85,85,14975
229,85,85,15073
230,85,85,15171
231,80,80,15265
232,80,80,15358
233,80,80,15450
234,80,80,15543
235,80,80,15636
236,80,80,15728
237,80,80,15821
238,80,80,15914
239,80,80,16006
240,80,80,16099
241,75,76,16187
242,75,76,16274
243,75,75,16361
244,75,75,16447
245,75,75,16534
246,75,75,16621
247,75,75,16708
248,75,75,16795
249,75,75,16881
250,75,75,16968
251,70,70,17051
252,70,70,17132
253,70,70,17213
254,70,70,17294
255,70,70,17375
256,70,70,17456
257,70,70,17537
258,70,70,17618
259,70,70,17699
260,70,70,17780
261,65,65,17857
262,65,66,17932
263,65,65,18008
264,65,65,18083
265,65,65,18159
266,65,65,18234
267,65,65,18309
268,65,65,18385
269,65,65,18460
270,65,65,18536
271,60,61,18607
272,60,60,18676
273,60,60,18746
274,60,60,18816
275,60,60,18886
276,60,60,18955
277,60,60,19025
278,60,60,19094
279,60,60,19164
280,60,60,19234
281,55,56,19299
282,55,55,19363
283,55,56,19427
284,55,55,19491
285,55,55,19555
286,55,55,19618
287,55,55,19682
288,55,55,19745
289,55,55,19809
290,55,55,19873
291,50,51,19932
292,50,50,19990
293,50,51,20048
294,50,50,20106
295,50,50,20165
296,50,50,20223
297,50,50,20281
298,50,50,20339
299,50,50,20397
300,45,50,20455
301,45,46,20509
302,45,46,20562
303,45,45,20614
304,45,46,20667
305,45,45,20719
306,45,45,20771
307,45,45,20823
308,45,45,20876
309,45,45,20928
310,45,45,20980
311,40,41,21029
312,40,41,21076
313,40,40,21122
314,40,40,21169
315,40,41,21216
316,40,40,21263
317,40,40,21309
318,40,40,21355
319,40,40,21402
320,35,40,21448
321,35,36,21491
322,35,35,21533
323,35,35,21574
324,35,35,21615
325,35,35,21656
326,35,35,21697
327,35,35,21738
328,35,35,21778
329,35,35,21819
330,30,35,21860
331,30,31,21897
332,30,30,21933
333,30,31,21968
334,30,30,22004
335,30,30,22039
336,30,30,22074
337,30,30,22109
338,30,30,22145
339,30,30,22180
340,30,30,22215
341,25,26,22246
342,25,26,22276
343,25,25,22306
344,25,25,22336
345,25,25,22365
346,25,25,22395
347,25,25,22424
348,25,25,22454
349,25,25,22483
350,25,25,22513
351,20,21,22538
352,20,20,22563
353,20,21,22587
354,20,20,22611
355,20,20,22635
356,20,20,22658
357,20,20,22682
358,20,20,22706
359,20,20,22730
360,20,20,22753
361,15,16,22773
362,15,15,22792
363,15,15,22810
364,15,15,22828
365,15,15,22846
366,15,15,22864
367,15,15,22882
368,15,15,22900
369,15,15,22918
370,15,15,22936
371,10,11,22950
372,10,10,22963
373,10,10,22976
374,10,10,22988
375,10,10,23000
376,10,10,23013
377,10,10,23025
378,10,10,23037
379,10,10,23049
380,10,10,23061
381,5,5,23069
382,5,5,23076
383,5,6,23082
384,5,5,23088
385,5,4,23094
386,5,5,23101
387,5,6,23107
388,5,4,23113
389,5,5,23120
390,5,5,23125
391,0,6,23127
392,0,0,23127
393,0,0,23127
394,0,0,23127
395,0,0,23127
396,0,0,23127
397,0,0,23127
398,0,0,23127
399,0,0,23127
400,0,0,23127
401,-5,0,23126
402,-5,0,23126
403,-5,0,23126
404,-5,0,23126
405,-5,0,23124
406,-5,-8,23113
407,-5,-6,23106
408,-5,-5,23100
409,-5,-5,23094
410,-5,-6,23087
411,-10,-9,23076
412,-10,-10,23065
413,-10,-10,23053
414,-10,-10,23042
415,-10,-10,23030
416,-10,-10,23018
417,-10,-10,23006
418,-10,-10,22994
419,-10,-10,22982
420,-15,-10,22970
421,-15,-14,22954
422,-15,-14,22937
423,-15,-15,22920
424,-15,-15,22902
425,-15,-15,22885
426,-15,-15,22867
427,-15,-15,22850
428,-15,-15,22832
429,-15,-15,22814
430,-15,-15,22796
431,-20,-19,22775
432,-20,-20,22752
433,-20,-20,22729
434,-20,-20,22706
435,-20,-20,22682
436,-20,-20,22659
437,-20,-20,22636
438,-20,-20,22612
439,-20,-20,22589
440,-20,-20,22565
441,-25,-24,22539
442,-25,-25,22510
443,-25,-25,22481
444,-25,-25,22453
445,-25,-25,22424
446,-25,-25,22394
447,-25,-25,22365
448,-25,-25,22336
449,-25,-25,22306
450,-30,-25,22277
451,-30,-29,22244
452,-30,-30,22210
453,-30,-29,22176
454,-30,-30,22141
455,-30,-30,22107
456,-30,-30,22072
457,-30,-30,22036
458,-30,-31,22001
459,-30,-30,21966
460,-30,-30,21931
461,-35,-34,21893
462,-35,-35,21853
463,-35,-35,21813
464,-35,-35,21772
465,-35,-35,21732
466,-35,-35,21691
467,-35,-35,21650
468,-35,-35,21610
469,-35,-35,21569
470,-35,-35,21528
471,-40,-39,21484
472,-40,-40,21439
473,-40,-40,21393
474,-40,-40,21347
475,-40,-40,21301
476,-40,-40,21255
477,-40,-40,21208
478,-40,-40,21162
479,-40,-40,21116
480,-40,-40,21070
481,-45,-44,21020
482,-45,-45,20968
483,-45,-45,20916
484,-45,-45,20865
485,-45,-45,20813
486,-45,-45,20761
487,-45,-45,20710
488,-45,-45,20658
489,-45,-45,20606
490,-45,-45,20554
491,-50,-49,20498
492,-50,-50,20441
493,-50,-50,20384
494,-50,-50,20326
495,-50,-50,20269
496,-50,-50,20211
497,-50,-50,20154
498,-50,-50,20096
499,-50,-50,20038
500,-50,-50,19981
501,-55,-54,19920
502,-55,-54,19857
503,-55,-55,19794
504,-55,-55,19731
505,-55,-55,19668
506,-55,-55,19604
507,-55,-55,19541
508,-55,-55,19477
509,-55,-55,19414
510,-60,-55,19350
511,-60,-59,19283
512,-60,-60,19215
513,-60,-60,19146
514,-60,-60,19077
515,-60,-60,19008
516,-60,-60,18939
517,-60,-60,18870
518,-60,-60,18801
519,-60,-60,18731
520,-60,-60,18662
521,-65,-64,18589
522,-65,-64,18514
523,-65,-65,18440
524,-65,-65,18365
525,-65,-65,18290
526,-65,-65,18216
527,-65,-65,18141
528,-65,-65,18066
529,-65,-65,17991
530,-70,-65,17916
531,-70,-69,17838
532,-70,-70,17758
