CNT,TARGET,CURRENT,COUNTS
0,0,0,0
1,5,0,0
2,5,0,0
3,5,0,1
4,5,8,15
5,5,5,22
6,5,5,28
7,5,4,35
8,5,6,41
9,5,5,48
10,5,3,52
11,10,9,63
12,10,10,74
13,10,9,86
14,10,10,97
15,10,10,109
16,10,10,121
17,10,10,133
18,10,10,145
19,10,10,157
20,15,10,169
21,15,14,184
22,15,15,201
23,15,15,218
24,15,15,236
25,15,15,253
26,15,15,271
27,15,15,288
28,15,15,306
29,15,15,323
30,15,15,341
31,20,19,362
32,20,19,385
33,20,20,408
34,20,20,431
35,20,20,454
36,20,20,478
37,20,20,501
38,20,20,524
39,20,20,547
40,20,20,570
41,25,24,597
42,25,25,626
43,25,25,654
44,25,25,683
45,25,25,712
46,25,25,741
47,25,25,770
48,25,25,799
49,25,25,828
50,25,25,858
51,30,29,890
52,30,30,924
53,30,30,959
54,30,30,993
55,30,30,1028
56,30,30,1063
57,30,30,1098
58,30,30,1132
59,30,30,1167
60,35,30,1202
61,35,33,1241
62,35,34,1280
63,35,34,1320
64,35,35,1361
65,35,35,1401
66,35,35,1442
67,35,35,1482
68,35,35,1523
69,35,35,1563
70,40,35,1604
71,40,39,1648
72,40,39,1693
73,40,40,1739
74,40,40,1785
75,40,40,1832
76,40,40,1878
77,40,40,1924
78,40,40,1971
79,40,40,2017
80,40,40,2063
81,45,44,2113
82,45,45,2165
83,45,45,2216
84,45,45,2268
85,45,45,2320
86,45,45,2372
87,45,45,2423
88,45,45,2475
89,45,45,2527
90,45,45,2579
91,50,49,2635
92,50,49,2692
93,50,50,2750
94,50,50,2807
95,50,50,2865
96,50,50,2923
97,50,50,2980
98,50,50,3038
99,50,50,3096
100,55,50,3154
101,55,54,3215
102,55,55,3278
103,55,55,3341
104,55,54,3404
105,55,55,3467
106,55,55,3530
107,55,55,3594
108,55,56,3658
109,55,55,3722
110,60,55,3786
111,60,59,3853
112,60,59,3922
113,60,60,3990
114,60,60,4059
115,60,60,4129
116,60,60,4198
117,60,60,4267
118,60,60,4337
119,60,60,4406
120,60,60,4475
121,65,64,4548
122,65,64,4623
123,65,65,4697
124,65,65,4772
125,65,65,4847
126,65,65,4922
127,65,65,4996
128,65,65,5071
129,65,65,5146
130,70,65,5221
131,70,69,5300
132,70,70,5380
133,70,70,5460
134,70,70,5540
135,70,70,5621
136,70,70,5701
137,70,70,5781
138,70,70,5862
139,70,70,5942
140,70,70,6023
141,75,74,6107
142,75,75,6193
143,75,75,6279
144,75,75,6365
145,75,75,6451
146,75,75,6537
147,75,75,6623
148,75,75,6709
149,75,75,6796
150,75,75,6882
151,80,79,6972
152,80,80,7064
153,80,80,7155
154,80,80,7247
155,80,80,7339
156,80,80,7431
157,80,80,7523
158,80,80,7615
159,80,80,7707
160,85,80,7800
161,85,84,7896
162,85,85,7993
163,85,85,8091
164,85,85,8188
165,85,85,8286
166,85,85,8383
167,85,85,8481
168,85,85,8579
169,85,85,8676
170,85,85,8774
171,90,90,8876
172,90,90,8980
173,90,90,9083
174,90,90,9187
175,90,90,9290
176,90,90,9394
177,90,90,9498
178,90,90,9601
179,90,90,9705
180,95,90,9809
181,95,94,9917
182,95,95,10026
183,95,95,10135
184,95,95,10244
185,95,95,10353
186,95,95,10462
187,95,95,10572
188,95,95,10681
189,95,95,10790
190,100,95,10900
191,100,100,11014
192,100,99,11128
193,100,100,11243
194,100,100,11358
195,100,100,11472
196,100,100,11587
197,100,100,11702
198,100,100,11817
199,100,100,11932
200,95,100,12047
201,95,95,12158
202,95,96,12268
203,95,96,12378
204,95,95,12488
205,95,95,12597
206,95,95,12707
207,95,95,12817
208,95,96,12927
209,95,95,13037
210,90,95,13146
211,90,90,13251
212,90,91,13355
213,90,90,13459
214,90,90,13563
215,90,90,13667
216,90,90,13771
217,90,90,13875
218,90,90,13979
219,90,90,14083
220,85,90,14187
221,85,85,14286
222,85,85,14385
223,85,85,14483
224,85,85,14581
225,85,85,14679
226,85,85,14777
227,85,85,14876
228,85,85,14974
229,85,85,15072
230,80,85,15171
231,80,80,15264
232,80,80,15357
233,80,80,15449
234,80,80,15542
235,80,80,15635
236,80,80,15727
237,80,80,15820
238,80,80,15912
239,80,81,16005
240,75,80,16097
241,75,76,16185
242,75,75,16272
243,75,75,16359
244,75,75,16446
245,75,75,16533
246,75,75,16620
247,75,75,16707
248,75,75,16794
249,75,75,16880
250,75,75,16967
251,70,70,17050
252,70,70,17131
253,70,71,17212
254,70,70,17294
255,70,70,17374
256,70,70,17455
257,70,70,17536
258,70,70,17617
259,70,70,17698
260,65,70,17779
261,65,66,17856
262,65,65,17931
263,65,66,18007
264,65,65,18082
265,65,65,18158
266,65,65,18233
267,65,65,18308
268,65,65,18384
269,65,65,18459
270,65,65,18534
271,60,61,18605
272,60,60,18675
273,60,60,18744
274,60,60,18814
275,60,60,18884
276,60,60,18953
277,60,60,19023
278,60,60,19093
279,60,60,19163
280,60,60,19232
281,55,56,19298
282,55,55,19362
283,55,55,19426
284,55,55,19490
285,55,55,19554
286,55,55,19618
287,55,55,19682
288,55,55,19746
289,55,55,19810
290,50,55,19874
291,50,51,19933
292,50,50,19992
293,50,50,20050
294,50,50,20108
295,50,50,20167
296,50,50,20225
297,50,50,20283
298,50,50,20341
299,50,50,20399
300,45,50,20457
301,45,46,20511
302,45,45,20564
303,45,46,20617
304,45,45,20669
305,45,45,20722
306,45,45,20774
307,45,45,20827
308,45,45,20879
309,45,45,20932
310,40,45,20984
311,40,41,21032
312,40,40,21079
313,40,40,21126
314,40,40,21173
315,40,40,21220
316,40,40,21266
317,40,40,21313
318,40,40,21359
319,40,40,21406
320,40,40,21452
321,35,36,21495
322,35,36,21537
323,35,36,21578
324,35,35,21619
325,35,35,21660
326,35,35,21701
327,35,35,21741
328,35,35,21782
329,35,35,21823
330,35,35,21864
331,30,31,21901
332,30,31,21937
333,30,30,21972
334,30,30,22008
335,30,30,22043
336,30,30,22078
337,30,30,22113
338,30,30,22148
339,30,30,22183
340,30,30,22218
341,25,26,22250
342,25,25,22280
343,25,25,22309
344,25,25,22339
345,25,25,22368
346,25,25,22397
347,25,25,22427
348,25,25,22456
349,25,25,22485
350,20,25,22515
351,20,21,22540
352,20,21,22565
353,20,20,22588
354,20,20,22612
355,20,20,22636
356,20,20,22660
357,20,20,22684
358,20,20,22707
359,20,20,22731
360,20,20,22755
361,15,16,22775
362,15,16,22793
363,15,15,22812
364,15,15,22830
365,15,15,22848
366,15,15,22866
367,15,15,22884
368,15,15,22902
369,15,15,22920
370,10,15,22938
371,10,11,22952
372,10,11,22964
373,10,10,22977
374,10,10,22989
375,10,10,23001
376,10,10,23014
377,10,10,23026
378,10,10,23038
379,10,10,23050
380,10,10,23062
381,5,5,23070
382,5,6,23077
383,5,6,23083
384,5,5,23089
385,5,4,23096
386,5,5,23102
387,5,5,23108
388,5,5,23115
389,5,5,23121
390,0,5,23127
391,0,5,23129
392,0,0,23129
393,0,0,23129
394,0,0,23129
395,0,0,23129
396,0,0,23129
397,0,0,23129
398,0,0,23129
399,0,0,23129
400,-5,0,23129
401,-5,0,23129
402,-5,0,23129
403,-5,0,23128
404,-5,0,23128
405,-5,0,23125
406,-5,-7,23114
407,-5,-6,23107
408,-5,-5,23100
409,-5,-6,23093
410,-5,-5,23087
411,-10,-9,23077
412,-10,-10,23065
413,-10,-10,23053
414,-10,-10,23041
415,-10,-10,23030
416,-10,-10,23018
417,-10,-10,23006
418,-10,-10,22994
419,-10,-10,22982
420,-15,-10,22970
421,-15,-14,22954
422,-15,-14,22937
423,-15,-15,22919
424,-15,-15,22902
425,-15,-15,22884
426,-15,-14,22867
427,-15,-15,22849
428,-15,-15,22832
429,-15,-15,22814
430,-20,-15,22796
431,-20,-19,22775
432,-20,-20,22752
433,-20,-20,22729
434,-20,-20,22706
435,-20,-20,22683
436,-20,-20,22659
437,-20,-20,22636
438,-20,-20,22612
439,-20,-20,22589
440,-25,-20,22565
441,-25,-24,22539
442,-25,-25,22510
443,-25,-25,22481
444,-25,-25,22453
445,-25,-25,22423
446,-25,-25,22394
447,-25,-25,22365
448,-25,-25,22336
449,-25,-25,22307
450,-25,-25,22278
451,-30,-29,22245
452,-30,-30,22211
453,-30,-29,22177
454,-30,-30,22142
455,-30,-30,22107
456,-30,-30,22073
457,-30,-30,22038
458,-30,-30,22003
459,-30,-30,21968
460,-30,-30,21932
461,-35,-34,21894
462,-35,-34,21854
463,-35,-35,21814
464,-35,-34,21774
465,-35,-35,21733
466,-35,-35,21693
467,-35,-35,21652
468,-35,-35,21612
469,-35,-35,21571
470,-40,-35,21530
471,-40,-39,21486
472,-40,-40,21441
473,-40,-40,21395
474,-40,-40,21349
475,-40,-40,21303
476,-40,-40,21256
477,-40,-40,21210
478,-40,-40,21164
479,-40,-40,21117
480,-45,-40,21071
481,-45,-44,21021
482,-45,-45,20970
483,-45,-45,20918
484,-45,-45,20867
485,-45,-45,20815
486,-45,-45,20763
487,-45,-45,20711
488,-45,-45,20660
489,-45,-45,20608
490,-45,-45,20556
491,-50,-49,20500
492,-50,-49,20443
493,-50,-50,20385
494,-50,-50,20328
495,-50,-50,20270
496,-50,-50,20213
497,-50,-50,20155
498,-50,-50,20098
499,-50,-50,20040
500,-55,-50,19982
501,-55,-54,19921
502,-55,-54,19859
503,-55,-55,19796
504,-55,-55,19732
505,-55,-55,19669
506,-55,-55,19606
507,-55,-55,19542
508,-55,-55,19479
509,-55,-55,19415
510,-55,-55,19351
511,-60,-59,19284
512,-60,-59,19216
513,-60,-60,19147
514,-60,-60,19078
515,-60,-60,19009
516,-60,-60,18940
517,-60,-60,18871
518,-60,-60,18802
519,-60,-60,18733
520,-65,-60,18663
521,-65,-64,18590
522,-65,-65,18516
523,-65,-65,18441
524,-65,-65,18366
525,-65,-65,18291
526,-65,-65,18217
527,-65,-65,18142
528,-65,-65,18067
529,-65,-65,17992
530,-70,-65,17916
531,-70,-69,17837
532,-70,-69,17757
